@relation mfeat

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute binaryClass {P,N}

@data
11.573948,-6.857664,2.334621,7.445211,-2.202864,4.022656,-0.455801,-3.547352,-2.080164,0.452626,-2.693431,-2.687486,3.204456,-2.010508,0.877943,1.76512,-0.295549,2.325804,2.04682,2.50934,3.309724,1.411714,3.656456,-0.097559,0.872899,2.925038,-0.233319,-0.315464,-0.091164,-0.048895,-3.366433,-0.228762,0.328086,-0.509333,-1.118122,-0.671493,0.658112,2.085401,0.091121,0.07714,-1.038768,0.861108,-1.474537,-1.036811,-0.904746,0.800129,0.265545,0.112947,0.609794,-0.446987,2.656365,-0.536323,1.55486,0.529033,0.791874,-2.100881,-1.770981,0.369806,-0.523238,0.275231,-0.934636,-0.417409,0.28103,-1.732442,N
0.167163,-12.792077,6.570457,3.849822,3.625147,1.622315,2.292533,0.222379,-0.060031,-2.439111,-6.508871,5.261889,3.069613,-0.658859,1.191491,-4.476726,0.587875,3.920363,-3.415941,1.519429,-0.189371,-2.334642,1.228169,0.275597,-3.047975,-2.436655,2.744832,-2.005353,-2.067331,1.6691,-5.039565,0.433961,2.383432,-3.298133,0.265506,0.865325,0.359775,0.425682,-0.806736,0.905288,-3.299205,-1.100975,0.122731,-2.046195,-1.927045,0.173782,-0.286905,-0.469458,1.256012,0.011071,0.687136,-0.369822,1.246927,2.51138,1.201145,-0.015065,-0.083864,0.906593,-0.43383,-0.373326,-1.068663,-0.083075,1.735614,-0.845635,N
12.564027,8.739472,8.990904,-0.192986,-2.194496,-0.683578,-4.07861,0.26664,5.545416,-1.638929,1.778524,0.777973,1.395239,-0.467492,-0.301859,5.437756,0.353052,0.199202,2.26212,0.137188,1.610578,0.960201,0.681237,-0.449519,-0.768712,1.067158,-0.477845,3.417214,2.150314,0.593578,-0.924065,2.600558,1.201362,1.362251,-0.854857,-1.447189,2.045278,0.337771,0.973709,-2.924026,-1.373135,-1.955373,-0.328577,-0.344581,0.154784,-1.677855,1.6918,0.717216,0.731301,-0.92544,0.187835,0.799111,0.184924,1.561478,0.411029,-0.824358,-0.072862,-0.483084,-1.80712,0.558944,-0.857869,-1.635175,1.292872,-1.090896,N
11.1862,-5.286439,5.539927,-3.323109,-2.902071,2.533422,0.091688,0.857354,-3.961965,3.234379,-3.618657,-1.173992,2.730363,-0.030567,1.827451,-1.42137,1.353597,4.169049,-0.271158,0.559378,3.18163,-3.459693,2.350852,2.347522,4.146714,-0.042588,0.670103,-2.378105,1.350572,0.666944,-1.405724,-0.574451,2.139245,-2.244056,-0.112316,0.122356,0.04814,1.350087,1.320241,-0.024312,-0.615829,1.364355,0.87665,-2.665813,-1.447014,0.33809,-0.042416,1.469196,2.507614,-0.651594,1.695219,-1.397589,0.188074,1.878687,0.178034,1.61671,2.140289,1.681662,0.198811,-0.198763,0.973303,-0.290178,0.68483,-1.136244,N
12.204364,-5.763072,3.071346,7.373277,-1.589247,4.577183,-0.530882,-2.558164,-1.862132,1.000557,-2.006071,-3.337474,2.637182,-2.461938,1.872622,2.497432,-1.863058,1.410378,-0.760039,1.344641,3.193596,3.145663,3.531326,-0.157236,0.440069,2.362468,-0.01621,-0.905776,-1.301822,0.813882,-4.168196,0.615284,0.020632,-0.493046,-1.121636,-1.703354,-0.174725,1.90163,0.356034,0.958003,-1.960173,2.653924,-2.054259,-0.645336,-0.888483,1.008673,-0.675068,0.604707,-0.577712,-0.515625,1.832591,0.256041,1.536108,0.319967,-0.813261,-1.680682,-1.045364,-0.140307,-0.178151,-0.353209,0.029314,-0.871847,0.111877,-1.996876,N
14.015406,5.888857,7.389395,0.429659,-1.301965,-2.440912,1.199538,0.525549,1.396844,4.016062,-0.652452,-0.170487,0.398215,-0.725433,-1.194796,2.543245,-1.448468,-0.736152,2.69886,-3.138318,3.814343,1.046491,1.779901,0.377432,1.253924,0.986841,0.355951,-0.205301,0.719232,-0.221633,-2.83215,-0.583329,0.319164,-0.561834,-1.911955,-2.098069,1.108306,2.341322,-1.770226,-0.609201,-0.518757,2.736705,-0.06673,-0.111837,-1.070856,0.185,0.032203,0.424504,1.509191,-0.510234,0.622136,0.088493,1.10011,0.943268,-0.751131,-0.840647,1.709564,1.038316,0.674755,-1.275963,-0.441072,-1.672369,1.020962,-1.990607,N
13.856406,0.092686,4.727012,3.983808,-3.015117,4.96745,-0.06272,-1.07706,-1.515613,2.452024,-1.313147,-3.570143,4.242702,-0.828728,-3.177812,1.582303,1.084734,0.709314,1.339993,0.621809,2.836224,1.178158,1.372128,-1.48644,0.179575,1.504721,1.133304,0.380535,1.148652,-1.20567,-2.230672,2.456117,0.719257,-1.044714,-0.134836,-2.402436,1.136868,-0.389523,-0.406188,0.647642,-0.62431,1.25152,-0.207783,-0.250331,0.308184,0.709978,-0.592687,0.030071,1.124348,1.620252,1.165082,0.231807,1.951026,0.666525,1.151927,0.086228,1.137519,0.070297,0.530152,-2.376101,0.120653,-1.229344,-0.812817,-0.915068,N
12.13029,5.898243,13.396738,-1.583093,-2.716782,2.063498,-3.124014,1.193219,6.190252,-1.089265,-0.23294,1.151128,-0.701525,-1.579272,0.287791,3.215358,0.957149,0.203557,2.568007,1.546373,-0.132086,-1.819367,1.108058,-2.148319,0.775852,0.49379,-0.846802,-0.597963,0.241179,3.081429,-1.027254,1.565012,0.155938,-1.494017,-0.922396,-0.111782,-0.807104,-0.919656,-0.284904,-0.65854,-1.223662,0.477896,-1.46463,-0.922071,1.432903,0.035493,-0.521018,2.248378,-0.071435,-2.268307,1.604175,0.731499,0.171339,-0.119745,-1.2925,0.723427,1.133009,0.23875,-0.096645,0.042352,-1.72878,1.619524,1.868318,0.454876,N
15.253284,1.712039,7.861434,2.151988,-3.467541,1.903002,-1.659467,1.285012,1.236861,2.128004,-0.226467,-2.301234,0.68525,-1.771536,-1.12887,2.491638,-0.642398,0.096833,2.38432,0.201304,3.943497,2.890487,2.697455,-1.912289,0.892715,1.372565,-0.124625,0.150877,0.480767,-1.889544,-1.94565,1.363101,0.579856,0.439625,-0.618805,-2.252851,2.079939,1.176551,-1.230238,-0.845728,-0.891086,1.458937,-2.611938,0.092752,-0.276416,1.662753,0.606342,0.509687,0.20087,0.601283,-0.323864,0.240333,1.400808,2.098591,0.707676,-0.195661,1.027722,-0.40484,0.332128,-0.623244,-0.901347,-1.758638,0.538478,0.582687,N
-2.31777,-12.78769,5.351782,7.285915,2.20637,-0.530074,0.663468,-0.902637,0.653423,-3.099022,-5.157438,4.36689,0.581743,-1.315832,-0.625372,-4.304408,-1.379908,3.577586,-2.828997,1.411418,2.987019,-2.86322,3.421556,1.665314,-1.746256,-2.474395,1.619982,-1.35079,-2.483306,1.757144,-4.36503,-0.532248,2.326422,-0.705899,1.127184,0.527461,0.681266,3.356099,-0.589599,0.871071,-0.723534,-0.011695,1.01197,-2.19838,-1.063056,0.599391,-0.636224,-1.135986,0.161063,-0.695055,0.962414,-0.402124,2.904039,2.757153,0.19985,-0.7213,0.032717,-0.014555,0.260198,-1.633708,0.714325,-0.734999,0.622984,-1.657195,N
14.43605,-0.367967,8.566799,0.120845,-1.961493,1.901193,-1.142786,2.00954,-3.013666,1.277457,-1.201409,-1.119044,0.71629,-2.336427,-0.139761,2.031542,-0.161386,-0.692623,1.785061,-0.435309,2.602763,-0.47868,2.494473,0.781502,0.585107,0.222663,-0.992089,-0.640545,0.579881,1.715627,-3.259461,-0.026105,-0.617792,0.678515,-0.970196,-1.311843,-0.572776,2.66098,-0.250425,-0.058336,-0.116415,3.412405,0.267748,0.051889,-0.913296,1.473718,-1.283971,2.117192,2.55728,-0.484137,0.329918,-0.265716,0.210645,0.624767,0.651212,-0.457125,3.171599,1.200503,0.609427,-2.185056,-0.343357,-2.331042,0.852762,0.007325,N
12.337837,-7.234923,5.611588,2.803151,0.901879,3.499449,1.290402,-3.326853,-4.914987,0.858506,-2.157141,-1.353954,3.284202,-0.246447,2.710317,0.06369,-3.07616,-0.565832,-0.247305,0.666598,2.610747,-0.603297,3.660867,2.317723,0.779111,2.238801,-1.191161,-2.989029,1.138587,0.727277,-4.37824,-1.202918,0.216046,0.033173,0.574149,-1.109548,1.305335,4.090705,0.332459,0.812772,-1.875115,3.849254,-0.382675,0.036218,-1.407287,1.617498,-0.02466,0.256784,1.240656,-0.815527,1.335062,-0.452728,1.476096,1.132617,-0.07769,-1.544532,-0.581069,-0.65115,-1.233075,-0.85357,1.198916,0.2389,0.415598,-1.49423,N
14.093974,-2.579422,8.278723,-2.877372,1.328781,1.711017,2.077792,1.967958,-2.02246,4.304895,-2.669705,-1.161214,1.43433,-0.816676,0.715352,0.178655,-2.249577,1.103898,1.490924,0.280687,3.076028,-1.476212,2.393268,0.591928,4.022344,-0.037075,0.668633,-1.482059,2.20879,-0.716408,-2.582919,0.184584,1.028269,-1.886271,0.513775,-1.244973,1.169399,2.225106,1.404337,0.552803,-1.560137,1.234228,0.480742,-1.289316,-0.462275,-0.353008,-0.355111,0.881903,2.560633,0.22159,2.023774,-1.460031,0.624485,0.956934,0.08098,-1.117966,-0.273778,0.309398,-1.404627,-2.309199,0.247769,-0.804182,1.337181,-0.749521,N
11.014704,-5.884816,2.872008,7.74929,-1.382151,4.862593,0.140882,-3.936196,-1.616983,2.165744,-1.44363,-3.038975,5.816425,-1.138269,-0.801548,0.566432,-0.51096,1.429401,0.332942,1.484066,3.151998,1.1002,3.338817,0.039801,0.051865,2.780173,0.962375,0.136248,0.152192,-0.399308,-4.057009,1.715885,0.477122,-0.371739,-0.064896,-2.53961,0.714933,2.676477,0.520733,-0.107778,-0.699045,2.159594,-0.741408,-0.88079,-0.809049,1.147131,-0.038628,-0.236871,0.061333,0.04942,1.869418,-0.397494,1.911431,1.019053,0.420392,-1.846217,-1.723213,-0.309821,-0.146406,-0.709546,-0.738817,0.531713,-0.024403,-1.895986,N
10.928198,-8.401863,3.47088,7.824959,0.192821,4.839563,0.442017,-4.937124,-0.607071,-0.720595,-1.683199,-3.163336,2.897658,-0.897991,1.122541,-0.239191,-2.643943,1.934335,-0.837691,1.654119,3.168722,0.654574,2.414316,-0.901248,0.901972,0.550854,-1.019306,-1.666209,-0.150115,0.717466,-3.444188,1.492337,-0.486255,0.034746,-0.596223,-1.130706,-0.290662,3.554239,0.459348,1.202965,-1.146153,2.911769,-0.726529,-1.186302,-1.214821,0.418853,-0.313391,-0.427413,-0.08079,-0.923157,1.56463,-0.727318,0.956377,0.652971,-0.348992,-3.155861,-1.904699,1.229077,0.116952,-1.749633,-0.603314,-0.846993,-0.462113,-1.302563,N
6.347129,-8.216352,3.156459,3.000654,5.142872,2.718083,-0.002861,-4.481138,-5.320492,0.61489,-5.440251,2.32725,3.687511,-3.557948,3.222334,-2.60929,0.72372,0.98517,-0.87102,2.00671,2.386951,-1.546063,4.234375,-0.326241,0.406547,0.416143,-0.542967,-3.629647,-0.712595,1.886258,-3.412004,0.089267,2.799959,-2.062489,1.506006,0.565995,-0.585038,1.638289,1.028705,1.598453,-0.520162,0.32134,0.538081,-2.374032,-0.959355,0.939457,0.54725,-0.941952,-0.681542,-2.162873,0.597114,-1.28165,1.852977,1.125284,0.90591,-0.386129,0.608292,0.818234,0.436269,-0.554256,0.086088,-0.579103,1.427213,0.509219,N
5.904481,-12.39378,2.94534,1.324179,1.673428,-0.258822,-0.019559,-3.739862,-3.23799,-1.517046,-4.317205,0.914599,4.080054,-1.842495,2.782574,-4.784949,0.214276,1.959675,-0.609467,2.847522,2.963454,-4.198562,3.926391,0.465894,-1.447556,1.236036,0.591942,-3.133527,-0.848965,0.194824,-3.227124,0.837819,4.186967,0.266477,0.619562,-0.131358,-1.042953,1.652621,-0.598205,0.880395,-1.452958,0.233036,0.507682,-1.087407,-2.970509,1.131251,1.108842,-1.117533,2.388592,-1.173852,0.565822,-1.230106,1.227872,1.491327,1.973732,-0.775333,0.999755,1.227421,0.645624,-0.823507,-1.894065,-0.653403,1.586794,-1.030914,N
13.731328,-2.453232,3.999078,3.611245,-2.718463,3.299363,-1.521775,0.318743,-2.243254,2.864965,-1.874816,-1.009654,0.683007,-3.199376,2.176747,2.928172,0.315311,1.913063,2.872333,1.737072,4.313015,0.300688,2.396069,1.542381,1.38495,1.485161,-1.205128,-1.388542,0.200565,0.885994,-2.754215,-0.307441,-1.323288,0.346886,-1.554161,-1.315109,0.1651,2.652242,0.262686,1.24303,-0.790339,1.794166,-0.566494,-1.749213,-1.462694,0.349694,-0.187397,-0.938958,2.597335,-2.437222,0.069539,0.260711,2.059283,0.267303,0.936926,-1.748891,0.513567,0.197925,1.199263,-0.794353,-1.109418,-0.873731,-0.076715,-1.350335,N
11.683126,8.387064,5.246923,-3.224561,0.89937,-5.130999,1.279705,-0.269438,0.152143,3.38707,-1.612811,2.82047,-1.053706,1.348927,-0.069792,3.747684,-3.065137,-3.668731,0.208343,-2.207734,2.817101,0.211519,1.054697,1.806509,0.535557,1.940271,0.292468,-0.760973,0.420473,-0.960918,-2.037564,0.359264,2.108295,-0.268149,-0.989325,-3.076962,1.054455,2.14524,0.193472,0.571787,-1.261583,3.009977,0.414504,-1.51727,-0.395692,0.149572,2.812146,0.91427,2.17534,0.46252,0.911001,-0.491202,0.990538,0.769456,1.151178,-0.555135,0.723815,-0.813589,-1.247488,-0.260464,0.26699,-2.077107,0.081835,-1.064524,N
13.949376,-4.615873,5.633831,3.504135,-3.295857,3.650188,-0.097399,-1.017156,-2.346791,0.081491,-0.90343,-5.623667,4.469222,-0.94215,-1.989588,0.170676,-1.400859,1.976511,0.848243,0.703258,2.707116,1.687031,2.050318,-0.853881,0.333,1.111559,-0.604164,-1.249509,0.071731,-1.839864,-1.478607,0.516636,0.713787,-0.373258,0.072064,-2.559446,1.334985,0.830662,0.219162,0.731338,0.219046,0.85643,-0.719881,0.379361,-0.241241,-0.270117,-0.620023,-1.203838,0.729176,1.08515,0.320562,0.035864,0.168052,-0.395314,-0.266747,-0.57065,0.420519,0.926841,0.622688,-1.746773,-0.616362,-0.104241,-0.128383,-0.8595,N
11.848698,-7.414409,2.72697,7.764421,-1.568756,4.798942,-0.658699,-3.095673,-1.204598,0.319795,-0.331667,-4.703638,3.712204,-1.028437,-0.547515,0.488894,-1.695898,0.85972,-0.11482,-0.284396,2.284583,2.437402,2.358746,-1.088127,-0.267577,2.428318,-0.466842,-0.926912,0.172325,-1.361706,-4.447055,2.100313,0.832906,0.294042,0.833413,-1.766278,1.213542,2.478265,1.214596,0.232124,-1.433963,3.534441,-1.356958,1.118261,-0.610015,1.53421,0.476069,-0.393211,-0.172755,0.417947,1.12107,-0.173077,0.966872,0.634543,0.019263,-2.270943,-2.381117,-0.635477,-0.571127,-0.153808,0.082959,0.459201,-0.727521,-1.520697,N
14.52892,-3.564265,6.17064,2.986887,-3.443148,2.739166,0.435781,-0.041162,-0.773219,0.821485,-0.434761,-5.481966,4.423857,-2.349836,-1.596118,0.014187,-1.242182,1.803099,1.605758,0.346188,3.401589,2.879293,3.06978,-1.14762,1.203133,1.00716,-1.295494,-1.20217,0.913333,-1.740095,-1.930775,1.067572,0.829825,0.021205,0.816278,-1.318666,1.213814,1.236203,1.023989,-0.408817,-0.043989,2.103446,-1.819894,0.751143,-0.858614,0.122769,0.747336,0.254443,0.969381,1.176745,0.915453,-0.594728,0.096652,0.25536,0.301358,-0.809257,0.015809,1.102241,0.728607,-1.636271,-0.053763,-0.868215,-0.265053,-1.367659,N
13.6307,-4.372394,3.887364,4.358964,-2.951982,4.507426,1.589406,-0.675396,-1.075829,0.547239,-0.148932,-5.048899,5.899766,-2.33814,-2.424359,-0.707141,-1.518847,0.886259,1.059109,0.535068,3.691366,1.977338,3.539438,-0.157157,0.033601,2.956522,1.502166,-0.820227,1.225141,-0.669638,-2.152819,1.549409,1.484429,-0.357454,0.450773,-2.476338,0.050417,2.468936,0.207649,-0.622706,-0.722528,1.18663,-1.149397,0.81793,-0.753283,0.918383,0.4355,-0.298895,1.192969,0.017695,1.456171,-0.753414,0.214113,0.066992,1.022249,-0.770432,-0.618207,0.133454,0.158933,-0.906204,0.378432,-0.863993,-0.532452,-2.353862,N
11.715388,0.924039,6.040752,-2.523595,1.565574,-0.045283,0.085597,1.903277,-5.162755,4.592939,-0.8886,-1.258937,0.828455,-3.781556,-0.059891,0.307449,1.393112,-1.212087,0.340369,-2.058738,3.277266,-1.230103,3.231488,0.087345,2.972501,0.05864,2.407199,-2.031048,0.164034,-0.15865,-3.156575,0.732514,1.486809,-1.602323,0.463012,-1.507101,0.239805,2.77635,1.07741,-0.863289,-1.400296,2.220675,2.39632,-1.160785,-0.111649,2.097673,0.290045,0.327348,1.016617,-0.296502,0.227907,-0.561683,0.801395,1.096631,-0.27243,-0.735348,0.502794,1.391191,0.372707,-0.971681,-1.686261,-0.078158,1.369324,0.300425,N
11.040893,0.641347,3.375691,6.234308,1.629834,1.044041,3.949112,-2.755793,0.82989,4.139267,-3.574045,-4.602813,4.795081,-5.314426,0.901813,1.193058,0.277229,1.255878,0.134021,0.596527,4.661655,2.738405,2.431102,-0.841418,1.651548,1.906351,-1.581314,-1.11555,0.032425,0.304688,-2.857835,1.772892,0.273776,-0.742029,0.361791,-1.096565,2.442919,3.200685,0.526527,-0.207561,-0.985757,0.721457,-0.980893,-2.646326,-0.821192,0.293065,1.428315,-0.798185,-0.759283,-0.684183,1.416515,0.027006,1.739223,2.196091,0.823807,-2.280895,0.149822,1.052129,-0.523687,-1.268706,0.000748,-1.030714,0.702956,-1.412107,N
11.930963,-5.738934,2.92664,6.354841,-1.522934,4.89854,0.170224,-3.301806,-0.975883,1.262123,-2.836026,-4.040098,3.941392,-0.634709,0.782662,1.096566,-0.531849,3.397119,-0.127602,2.604474,3.040636,-0.190643,1.691931,-0.854259,1.3735,1.784019,-0.224321,-0.759589,0.374962,0.06374,-3.463902,1.270611,0.601194,-0.104176,-0.203634,-2.177581,0.53419,1.675815,-0.122781,0.822286,-0.658603,1.896956,0.140769,-2.398622,-1.222515,1.232487,-0.532158,-0.120264,0.157043,-0.16905,2.514929,-0.880747,1.543064,-0.155754,-0.114241,-2.04814,-0.724708,0.800751,0.661619,-1.342758,-0.873933,-0.103175,-0.260616,-1.446993,N
13.517786,6.762107,4.374067,-0.279314,0.114691,-2.648714,1.688604,-1.404405,0.212277,3.254513,-1.665692,1.731555,0.956466,-0.635826,0.107617,2.495164,-2.592779,-2.604193,0.7436,-2.899449,3.53833,0.636547,1.079672,1.201053,1.442404,0.793513,-0.735609,-1.260584,0.902575,-0.07385,-4.116939,-0.580382,2.597309,2.267383,-0.974105,-1.705343,1.204015,3.256542,-0.837472,-0.847222,-0.747841,3.005488,1.132121,-0.825763,-2.306881,-1.126414,0.931153,0.111696,3.645408,-1.11073,1.052452,-0.846553,1.132646,1.344877,1.424573,-1.469643,2.783685,-0.973388,0.549795,-0.790474,0.594128,-1.127006,0.183324,-2.835855,N
11.790465,-1.509175,6.035697,-6.497705,1.148841,1.375368,-1.761285,2.067332,-5.499172,1.014775,-3.127188,-1.797221,-0.587354,-0.039858,0.336455,0.01225,-1.145474,-0.093073,-0.554628,-0.048704,3.527584,-0.45679,2.148023,-2.308445,2.997608,2.321871,2.092618,-0.587772,1.814217,-0.48534,-1.696827,0.228629,1.842399,-1.876239,0.330859,-1.125528,1.112249,-0.856838,-0.445056,-0.516947,-0.338035,1.716241,0.809448,-0.470578,-0.405087,1.174311,0.820863,0.048983,0.550466,0.570463,1.258724,-1.246351,0.070746,0.387572,0.455845,-1.291686,3.380888,0.784831,1.229348,-1.284976,-0.800468,0.029121,0.625467,-0.38269,N
4.463617,7.493223,9.296789,-1.855781,0.368233,-7.808998,-3.332023,-1.030438,14.656502,-2.012798,2.888665,3.327933,6.026978,-1.845605,-1.771307,4.185225,1.664261,0.287234,2.535986,0.272305,-2.039767,0.899234,1.325234,-0.767279,-1.917522,0.852652,-1.124772,1.2545,1.592643,-1.003417,-2.614721,1.580212,3.177483,-0.076602,-0.818163,0.275878,-0.72094,0.659532,-0.117485,-0.44222,-1.395963,0.859958,-0.783662,1.340606,-0.083951,-0.282954,1.586084,-1.263725,-0.491688,1.194973,0.923166,1.235329,1.151088,1.543974,1.036397,-0.295133,-0.05375,-0.938267,-0.961095,-1.056093,-0.145403,-2.051229,0.330636,0.565235,N
13.95367,-2.717762,4.329362,3.131917,-3.891975,3.58207,-1.228286,0.493107,-1.928805,2.07043,-1.687096,-2.170503,0.392487,-3.058147,2.203877,2.57739,0.061983,2.409135,2.55529,1.134921,3.94228,1.121009,2.691539,1.549622,1.639432,3.311194,-0.152575,-0.198648,0.085294,0.854833,-1.757933,-0.943205,-0.590291,-0.010995,-2.168436,-3.019828,0.728755,1.047625,-0.401597,-0.735699,-0.132705,3.005144,-0.920202,-0.008332,-1.666292,0.327663,0.703148,0.204369,1.283649,-0.358813,1.433969,-0.315671,2.049842,-0.174927,-0.315214,-1.222608,0.854324,0.355675,1.06929,-1.820527,-0.910633,-1.213743,-0.326585,-1.409958,N
15.154362,2.574408,7.329906,2.290942,-2.305899,2.856336,-0.237247,1.385148,1.431891,1.692692,-0.160182,-2.854392,2.462231,-1.533936,-2.911623,1.477785,-1.129827,-0.266239,1.438663,-0.826064,2.866167,2.17686,2.158779,-1.321204,0.450901,1.286978,0.680558,0.40096,1.145895,-1.579182,-2.332397,2.226479,1.442238,0.477468,-0.664737,-2.279743,1.763553,1.283151,-0.259297,-0.993227,-0.597294,2.183124,-0.865254,0.827835,-0.73104,0.513979,-0.245526,0.567793,0.820362,0.165115,-0.333575,-0.2417,1.192193,1.728014,1.161609,-0.654592,2.051878,0.228199,0.609653,-2.188402,-1.166586,-2.024353,1.058004,-0.117007,N
13.336261,-7.470075,3.114889,5.414408,-2.793437,3.370348,-1.096742,-1.642514,-2.529279,1.902262,-1.82622,-1.27424,3.449423,-0.931231,2.323209,2.204006,-0.413074,1.187945,2.428305,2.170632,2.760244,-0.234652,2.956687,2.127433,1.426397,0.918554,-1.613969,-0.967535,0.499984,1.22972,-3.216403,-0.073523,-0.974526,0.160106,-1.553064,-1.542162,-0.795952,1.518485,-1.258953,0.107555,0.545114,2.455365,-2.028594,-0.25128,-1.390466,0.403208,-1.116571,0.512841,0.788826,-1.444572,0.775286,-0.439662,0.857352,-1.49252,-0.670096,-1.562348,-1.123621,0.734234,-0.025944,-0.115477,-0.397045,0.305957,-0.413582,-2.519194,N
14.392898,0.875095,7.477726,1.837658,-4.440793,2.933956,-0.055535,0.637311,-0.252459,1.815977,-1.218724,-2.624763,1.709764,-1.593275,-2.698826,2.790285,2.668422,0.145904,1.82249,0.601312,3.925374,2.414857,2.449661,-1.019415,0.320767,1.32217,0.204494,1.183032,2.155941,-1.621935,-2.265236,1.149815,0.559114,0.118236,-0.603185,-1.930902,1.92083,0.484616,-0.707878,-0.27434,-0.065753,0.713109,-0.828005,-0.060954,-0.042211,1.044706,0.845062,0.130901,-0.059814,0.365002,0.755772,0.151392,0.230787,1.374696,0.897087,0.019657,0.909052,0.181,0.321929,-1.241997,-0.837838,-3.279887,-0.637629,0.06244,N
14.806023,5.008394,9.106386,0.712157,-2.634459,0.553133,0.732908,0.92802,3.860496,1.54188,0.396854,-0.952617,2.066487,-1.021776,-3.749336,1.475969,0.472249,-0.638539,1.885902,-1.603637,3.309718,3.221775,1.56898,-2.920395,0.46693,0.221162,0.23755,0.841868,0.887949,-1.152175,-2.408064,1.510309,2.039432,0.701474,-0.255434,-1.191225,2.867141,1.030332,-0.356629,-0.729521,-0.560456,0.542298,-0.777952,0.902302,0.401268,0.19977,0.695381,-0.457095,-0.367601,0.639264,-0.591883,-0.252484,-0.750561,2.180587,0.711911,-0.719373,0.813682,-0.021769,0.276374,-1.270454,-0.582056,-1.514458,0.177783,-0.13303,N
4.335546,-11.640353,5.752782,6.194634,3.169681,4.031941,2.590014,-3.314766,-1.205782,-2.516291,-7.045977,3.638234,3.389552,-1.57429,3.258677,-2.852134,-0.782863,2.986593,-2.983866,1.982631,1.229219,-0.082003,2.63371,1.879367,-1.766226,-0.670394,-1.494069,-2.242168,-0.835978,2.171519,-4.611329,-1.367775,2.582757,-1.914098,0.417566,0.841954,-0.05607,3.360847,-0.610614,0.830442,-1.323871,0.472106,-0.78703,-2.339971,-2.416789,0.549572,0.999505,-0.129598,1.730268,-0.778954,0.194641,0.387222,1.102377,1.858807,0.569452,0.397609,-0.049588,-0.024804,-0.746694,-0.93623,1.252646,-0.736083,0.710802,-1.604764,N
9.333244,6.925668,9.437565,0.960626,1.094153,0.912361,0.071504,1.236113,10.005444,-1.949312,-0.839476,-0.078685,0.04576,-1.125491,-1.521323,0.946385,4.859777,-1.982219,2.616621,1.598576,-2.842762,-2.013796,-0.326902,-2.363264,-0.644449,2.544966,-0.843108,0.753694,-0.729923,1.685846,-1.367242,3.555076,2.298837,-1.966742,-0.89802,2.503257,-3.180986,0.090307,0.611618,0.612607,1.540022,-0.394414,0.545339,-1.43829,-1.73374,1.035683,1.27234,0.156649,-0.435939,-1.049868,-0.130372,-0.120647,1.603255,-0.318508,1.076289,1.630826,0.444205,1.164723,-0.911472,-0.261149,-1.27919,-1.116378,0.106899,-0.271255,N
13.720028,5.412812,4.419035,3.466216,-0.906579,-1.045244,1.385739,0.062714,1.183942,4.668637,-0.854194,-2.869388,1.990201,-2.681212,-2.159563,2.723818,-1.563198,0.253872,2.625035,-0.845006,4.564578,1.165231,1.197859,-1.553943,1.136262,1.054558,0.858649,-0.182424,0.658226,-0.172914,-2.465782,1.742633,-0.151492,-0.323535,-1.333102,-1.278595,0.868082,1.660429,-0.325562,0.264171,-1.648571,2.283218,0.051295,-1.797025,-1.634728,0.508074,0.888206,0.898388,0.990773,0.496222,1.568307,-0.189598,0.411587,1.047356,0.610542,-1.968431,1.340116,0.647251,1.014077,-0.858233,-1.586252,-0.51483,1.072222,-1.803701,N
