@relation mfeat

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute binaryClass {P,N}

@data
0.056299,0.804953,24.534551,113.020116,183.178854,456.449703,261.94001,0.045212,1.186004,11.010258,10.857213,30.702207,46.537889,0.097129,6.86775,58.436098,93.476858,262.304811,45.7584,0.153396,3.48482,8.715101,35.917798,36.214566,0.92882,19.187624,34.034806,20.025491,79.017897,0.528186,4.308694,28.03126,36.478032,3.06198,7.908081,161.70231,77.550737,0.912005,13.961355,37.116477,0.874354,134.187577,381.658827,3.323576,26.862546,41.824362,492.977662,N
0.025974,0.787066,11.239565,58.416958,54.956179,315.418607,65.989327,0.07308,1.410177,12.513572,49.332429,79.204337,61.232505,0.098836,3.346286,33.48893,82.767068,48.978918,101.628164,0.183682,3.874445,27.433514,56.926148,71.406104,0.472855,11.897349,81.427198,224.10455,88.968126,0.576636,9.805459,39.48977,49.584924,2.006948,40.604233,312.462971,206.18822,1.70821,18.873127,55.558103,8.950114,207.068945,576.276587,4.352776,50.413954,59.570981,658.14442,N
0.088809,1.508295,28.76977,88.564222,140.176583,485.60915,123.271307,0.184145,3.144141,34.568798,82.063398,65.655317,111.012908,0.19615,8.826588,50.508649,61.883847,291.912057,75.462127,0.446393,12.367606,59.896603,52.286481,47.818057,1.282665,18.152639,45.129807,43.33911,212.826275,2.033521,25.512749,33.282557,68.150063,3.118463,24.334336,238.863071,18.540092,5.00756,15.022417,85.229359,5.702986,198.450095,390.729086,3.544257,74.989321,62.592081,579.605165,N
0.054141,1.560793,22.95609,103.110605,136.410486,396.416298,137.295642,0.010449,1.449428,19.640529,60.57492,80.848313,117.661644,0.179543,6.327705,50.45776,41.452308,171.792825,26.421621,0.173996,5.684617,32.445082,54.34419,112.237879,0.849537,16.17599,15.612264,110.342983,77.421666,0.811999,11.500296,41.094013,74.61486,2.555368,11.639801,239.552138,152.418212,2.009403,21.677685,53.303752,3.065988,175.50409,501.0018,5.3208,42.851688,52.540033,602.766988,N
0.022323,0.901301,10.333341,21.933256,110.326626,493.339586,184.079962,0.066567,1.433202,11.134657,42.562338,30.425678,79.052266,0.103622,2.701365,7.474625,34.337986,241.420574,62.57018,0.176835,3.383225,24.1849,31.319554,33.29759,0.347558,1.896575,51.63834,88.876405,157.022011,0.49779,8.739212,21.820903,16.551816,0.289702,29.989,241.658327,73.448586,1.535003,9.820647,15.909563,7.033621,183.628564,448.454376,2.165044,13.019351,55.686631,578.634322,N
0.013039,0.362428,3.613318,14.194996,11.096434,357.271217,74.424129,0.034896,0.764046,4.209385,18.09144,41.719919,78.471888,0.040823,0.878615,6.97794,65.53595,85.35285,205.060327,0.094446,1.352419,12.743711,48.248723,23.260753,0.108998,2.810093,63.750326,180.41213,131.049713,0.208163,5.365508,42.962605,30.170123,0.520504,30.723496,257.783532,187.048108,1.038345,22.94437,46.226209,6.595662,169.149191,531.945257,5.615713,40.249635,48.149133,594.225137,N
0.023754,0.826396,10.420121,45.220333,7.079478,366.44896,80.137173,0.044579,1.223556,13.985219,71.89473,222.88958,240.659068,0.092272,2.78893,24.452488,45.290628,199.791984,79.030071,0.143991,3.889597,36.228277,148.444227,198.34368,0.366772,8.27342,46.721078,76.869032,90.640035,0.535093,11.894982,72.984425,88.10607,1.346203,23.340389,139.441047,118.043099,1.942285,24.554572,90.348906,5.129367,105.063401,387.334355,4.327326,91.854104,31.739344,452.850454,N
0.009212,0.53758,9.601238,43.17007,44.721631,296.089801,71.387607,0.070726,2.147068,27.361659,146.072094,239.432493,151.293346,0.056508,2.518325,25.41416,31.038623,158.797247,60.572839,0.267366,8.174013,79.484998,188.792093,164.653649,0.328444,9.028387,45.138636,131.630624,58.569454,1.18788,27.97455,114.257055,151.450835,1.514623,24.740192,189.256213,163.816433,4.835428,47.696679,148.253963,5.670675,131.763772,447.603823,10.126654,108.092137,38.838914,510.13138,N
0.042143,0.863029,6.024981,39.347326,121.235973,370.323404,26.423176,0.051728,1.954637,29.448233,96.177396,96.209848,100.078213,0.110274,2.06962,20.61618,30.820205,216.53554,221.605559,0.26257,9.461721,61.246588,78.00981,132.194997,0.318859,7.019233,13.838215,158.346093,322.882543,1.453003,24.380723,74.27928,197.716639,1.164441,13.154548,248.780773,79.312989,4.60079,42.9787,224.660216,3.586307,180.262169,337.679584,11.034986,164.137533,54.188485,520.351781,N
0.018209,0.646022,8.509922,43.407255,32.829501,329.992032,8.280919,0.066017,2.043757,21.937241,104.29086,222.493199,163.663733,0.070203,2.203007,23.09619,68.935081,156.464113,123.095514,0.246992,6.289075,52.97842,150.471208,140.132938,0.283521,7.833772,64.803193,132.680714,113.324774,0.887615,17.796789,82.058667,111.397165,1.282685,31.494529,198.488416,112.072748,2.981651,32.721547,139.573405,6.834973,137.201162,394.949281,6.884491,113.725089,40.175366,465.892672,N
0.03551,1.12055,13.838139,72.72732,54.404703,224.47101,26.823748,0.09249,2.699017,22.794963,81.159141,179.80615,183.809359,0.133671,3.985415,40.428015,103.757831,111.310237,111.442582,0.326387,6.64503,41.66924,96.392299,142.235042,0.552564,13.999384,88.052513,187.628802,156.876624,0.948679,13.960006,32.504776,85.020423,2.319873,41.706985,251.534869,33.213917,2.321233,5.2842,163.422133,9.003222,169.701641,333.080327,0.837957,149.632205,49.539368,443.24545,N
0.103912,2.850356,25.756734,92.827911,74.008833,170.669389,229.212017,0.154678,3.741797,30.211437,80.464539,140.30093,159.827855,0.340533,7.566131,56.619372,149.264811,30.173743,153.144637,0.481643,9.435168,47.202017,56.824372,100.105149,1.067795,20.774054,129.444348,189.253235,106.775711,1.42814,18.314455,33.649118,34.950768,3.578846,62.182402,264.947983,221.575367,3.427262,20.827312,95.512583,13.558003,180.738629,420.52367,5.606632,86.348409,53.153297,461.270811,N
0.091553,3.000448,29.633524,109.325018,124.791054,257.087138,60.025463,0.058568,1.608764,15.318016,72.33095,161.194926,224.814963,0.349882,8.317636,59.027488,150.502615,95.483662,56.747859,0.200365,4.451322,36.092355,83.469803,151.358293,1.133096,20.138772,114.49462,124.761105,86.704916,0.637568,12.076615,48.343048,72.855138,3.313303,52.101039,217.738427,94.481959,2.021966,24.708085,129.169017,11.051552,155.797888,368.418512,6.152757,117.881284,46.523198,455.105145,N
0.088481,1.337133,22.838669,114.351665,202.503802,321.368767,29.694516,0.219045,4.445919,10.457246,43.4026,38.918647,95.914972,0.164224,6.967965,64.341111,148.364959,228.848054,163.902758,0.571884,3.239963,40.159872,74.413009,106.890094,1.004716,22.504133,81.942807,157.044238,219.697326,0.494785,18.646855,104.624579,186.623833,3.762063,30.576055,181.179462,3.773995,3.804808,63.898601,264.255994,5.74616,127.639133,353.717315,16.582148,208.143389,38.344166,488.483654,N
0.043555,1.248834,15.238623,77.197571,106.95446,310.643455,55.857689,0.018084,0.91749,15.038233,76.653659,156.709168,127.358093,0.140586,4.095973,39.672308,106.814407,133.091392,82.084674,0.108205,4.286642,38.887207,98.801101,94.534502,0.53945,12.98472,77.191497,163.144319,57.264392,0.602816,13.020418,45.453405,128.724918,2.067536,34.121462,214.187333,183.560937,2.173995,14.009971,181.271139,7.091579,140.69954,464.612158,2.238109,141.689093,40.270022,514.660927,N
0.060627,2.105884,20.70077,70.355841,118.357035,374.205856,84.353165,0.03107,0.899584,19.254816,96.388531,59.901311,35.518391,0.243736,5.642075,34.313351,96.862103,218.539154,41.119286,0.119188,6.155783,62.216697,106.653018,52.678713,0.751584,11.029001,75.203615,162.055588,49.187983,0.937023,24.309974,106.002842,148.149886,1.749221,35.61342,224.0552,169.690751,4.490654,57.501997,199.063336,7.731434,157.966897,467.119058,14.054513,150.926665,46.992079,539.936325,N
0.048752,1.200368,8.183748,14.199589,20.496418,269.920569,110.744051,0.041659,1.529306,25.907521,137.499008,238.851148,165.626052,0.138821,2.104489,5.314741,66.497336,76.98128,50.281298,0.200921,7.767777,72.362589,148.756765,177.472696,0.271335,1.474096,62.279287,171.284156,110.3417,1.135961,25.279231,79.424772,107.891199,0.24129,30.478044,254.195254,72.30554,4.385806,35.552914,125.841846,6.673266,173.265894,365.942485,8.566923,123.257321,50.593391,466.12026,N
0.042813,0.612128,12.398459,39.255,34.617927,199.907302,229.966219,0.077743,4.102235,50.000591,143.536464,172.385784,122.627629,0.081795,4.017699,23.378027,77.713607,91.647484,102.339602,0.530069,15.468124,79.037142,77.778868,110.168045,0.602393,8.607233,64.539487,226.860256,9.12308,2.314856,28.348425,13.119496,79.316626,1.497396,29.692054,299.664864,142.621975,4.987675,6.408603,177.10187,6.261659,201.043776,412.945016,3.172643,171.785494,58.630835,505.218261,N
0.097276,2.319308,17.40552,63.792528,39.632163,262.679867,21.177851,0.138313,2.871437,18.771913,49.739631,207.112597,184.496115,0.28026,5.201339,36.821165,91.668062,104.130885,85.368527,0.389921,6.762494,29.651021,106.049081,160.312272,0.74174,13.122098,79.825464,140.588804,76.819625,1.113949,13.470916,48.355675,140.66724,2.224715,38.197529,211.343154,131.494042,2.812019,23.646923,149.137129,8.297017,145.875564,402.55419,6.297663,108.144323,42.884902,470.97714,N
0.033453,0.818531,7.644689,30.085518,20.439539,228.973318,123.750579,0.053727,2.38223,28.5234,120.366007,236.343074,192.977453,0.094346,1.941029,14.847203,62.121391,68.003677,0.824402,0.295175,8.435704,61.439863,134.9355,206.286062,0.245264,4.725157,61.548781,170.469625,25.277748,1.220688,21.020555,54.568701,155.638683,0.738767,30.598994,248.527723,175.439218,3.596736,16.692,151.139498,6.731301,169.041027,460.988878,3.510744,124.412476,49.331234,530.820459,N
0.051963,1.657073,14.958524,50.934881,63.203801,233.210073,81.112503,0.087017,2.237368,24.633713,76.179857,121.644999,140.314726,0.204121,4.540631,34.075987,109.161303,110.54687,28.980106,0.311524,8.515731,52.362568,47.193006,184.578096,0.654145,13.017343,103.578321,215.469556,71.220779,1.371175,22.509651,29.543269,207.515612,2.29044,51.470095,289.776239,99.484193,4.464751,23.875717,181.987783,11.386065,196.191428,376.751557,7.12425,109.206436,57.47991,469.433339,N
0.015831,1.335343,24.723244,112.025759,193.409202,322.799498,12.507623,0.030336,0.975213,19.110202,74.497641,117.456548,56.754522,0.157823,6.908737,57.356127,128.037522,204.075565,124.937361,0.137448,6.274763,43.77056,97.289435,101.820475,0.936021,18.766823,69.40924,145.526171,159.605173,0.970076,16.164281,76.022716,170.967988,2.991219,26.486172,197.825585,48.650927,2.881634,38.940829,225.663598,5.124629,140.585856,363.806759,9.362678,179.208166,42.010941,474.244061,N
0.017953,0.617391,2.833462,13.519928,124.956907,318.641812,33.254036,0.045558,0.755882,11.580484,92.175646,78.213468,70.005047,0.067834,0.719637,8.184016,81.064764,165.947599,255.731475,0.091679,3.600078,52.297927,100.866457,166.676704,0.090872,3.096882,61.345316,184.526022,296.034742,0.536773,18.935688,82.3033,243.621162,0.544504,29.628188,260.700092,17.328598,3.335442,40.73293,242.76321,6.512758,178.585645,382.939349,9.491848,157.589484,52.275818,530.34459,N
0.040952,1.413237,11.539991,32.331063,112.098963,326.61455,86.655311,0.076991,2.677379,29.055185,124.55456,179.349914,138.88182,0.165893,3.110207,11.158507,76.783976,208.043396,68.433425,0.349356,9.203842,72.853723,119.85488,115.288049,0.414978,2.415492,56.143099,221.808189,101.77247,1.393922,26.998638,72.786036,110.51479,0.245856,27.02459,275.204712,134.494434,4.841968,35.455255,196.861605,5.989223,185.446602,481.261682,8.743293,174.414139,54.278086,584.907144,N
0.034138,1.061747,10.339952,40.967174,59.770828,330.871207,89.349618,0.009086,0.581696,12.849879,56.752138,65.900836,48.524233,0.125889,3.126697,27.973645,104.66538,140.139913,95.209342,0.075432,3.721756,31.29359,75.102313,131.650576,0.445959,10.657136,94.574432,233.77722,110.221721,0.530891,11.15461,55.3781,192.110117,1.859012,45.591537,302.037402,144.250469,1.946422,25.622778,188.647993,9.880405,198.006041,480.739963,5.721421,120.976849,56.778318,567.016009,N
0.069207,2.182857,23.631232,91.648439,131.692475,253.495398,52.22863,0.119648,2.213974,12.938917,30.026877,41.431831,83.024841,0.251351,6.517153,49.166649,132.73498,109.786318,71.319615,0.281681,4.125961,20.147318,86.26243,149.924943,0.876954,16.703969,97.923145,139.230772,67.32438,0.628909,7.929715,75.654069,233.812684,2.739087,44.221477,205.653263,141.696288,1.464334,37.824039,261.854985,9.349349,141.921975,411.764384,8.77981,184.587554,41.731573,476.423953,N
0.090035,2.783146,31.224041,101.375502,110.01139,262.806859,176.278466,0.199691,2.813138,25.219896,115.694638,157.634993,205.912003,0.338866,9.022461,54.718576,83.547859,123.853176,30.435387,0.369047,7.993719,71.207466,129.292709,137.295468,1.258133,18.772749,61.472993,148.292051,43.889531,1.222196,27.638073,98.322835,5.826418,3.111102,28.847505,216.655977,90.446,5.139986,50.259851,104.651259,6.284391,150.148726,331.955988,12.183956,102.392503,44.305179,414.203919,N
0.028275,1.58663,20.989349,63.52457,61.997104,290.479877,74.475112,0.108573,1.131347,21.237288,118.043887,269.819608,112.034751,0.188964,6.211812,36.811967,37.420492,175.326097,40.459674,0.124732,6.444089,68.508834,178.017891,169.253029,0.875448,12.988224,29.454819,44.906282,115.699311,0.948801,25.465382,91.940893,138.552279,2.172334,14.783234,156.545139,29.584551,4.588765,36.89696,140.175313,3.320079,127.221799,307.858705,8.240521,124.178023,39.820946,422.889004,N
0.032972,1.168514,13.987033,62.867186,44.025065,357.362665,85.15041,0.042645,1.25278,14.775158,81.712745,199.472938,231.306907,0.133634,3.835218,34.570707,92.203342,187.93401,176.438828,0.148481,3.997805,39.039087,146.050599,185.983785,0.512569,11.827766,80.8154,121.476812,124.131089,0.5398,12.403998,82.81116,104.649914,1.93918,38.262105,186.944164,131.599271,1.983917,32.927053,78.166975,8.20142,132.631799,426.175962,6.772815,65.723702,39.282476,491.869412,N
0.025997,1.08947,15.90239,82.892392,173.14974,361.575257,100.884783,0.086678,1.164435,14.224075,109.337881,120.627058,93.261939,0.126398,4.419222,40.844013,115.711025,206.985414,92.865454,0.135065,4.291097,65.607402,120.178894,95.937148,0.595763,12.975674,60.489948,172.745274,136.991272,0.629512,24.578445,99.962276,144.398312,2.022887,21.875843,218.816245,87.094481,4.424251,51.698832,200.959198,4.037618,147.884013,410.494553,12.438879,158.703428,43.090315,509.771689,N
0.04282,2.512254,29.686254,87.636147,122.7558,350.275325,83.024008,0.05464,1.747706,30.899972,124.94138,164.457595,225.033808,0.298108,8.426206,45.43816,75.153771,188.111802,56.193593,0.237836,9.894067,74.033773,129.183363,179.492668,1.157516,15.057906,43.990345,152.198658,105.44819,1.512137,27.772113,92.55241,59.020072,2.427899,18.523618,225.946401,85.432832,5.028453,46.387384,130.05223,3.825437,159.847022,389.325989,11.192541,136.945942,47.557942,492.195676,N
0.018378,0.153311,3.911984,29.90701,104.783934,388.042703,24.100146,0.07443,0.997378,4.58379,38.733292,144.745555,118.569894,0.021984,1.22078,17.291431,27.986481,216.701662,208.272308,0.135113,1.765875,17.070383,102.39919,157.893065,0.179803,6.390342,40.791355,154.585205,245.26205,0.302479,5.796928,54.422064,194.420861,1.113931,24.573452,226.582668,30.414363,1.063685,21.181854,186.3324,5.859353,160.048721,414.358498,4.513103,123.005295,47.448752,542.818624,N
0.215653,2.096535,18.545061,90.716662,135.154278,145.588462,87.90794,0.27783,1.19406,54.968858,158.692122,89.674027,167.300163,0.252351,6.007067,58.098966,110.015951,79.487162,218.810364,0.164205,18.450369,105.028956,94.247439,238.441346,0.905557,22.273262,65.939893,252.940462,258.330601,2.926817,42.462953,67.236278,255.033494,3.974011,25.734004,329.217196,7.344423,8.092011,31.055025,265.464856,4.93227,221.290377,403.963951,7.007201,207.165194,64.793242,576.218346,N
0.075735,1.249783,0.396506,45.497964,91.323642,231.178406,51.184372,0.112058,3.564836,33.11276,93.217833,113.70433,148.367607,0.148632,0.264225,23.782388,117.841093,96.290083,35.057739,0.444485,10.029982,52.924185,47.086847,147.212832,0.072423,7.893428,89.334755,204.594691,2.917157,1.478471,19.691342,20.573962,156.97614,1.272501,39.925719,249.316279,224.906094,3.573377,14.941594,183.017513,8.327751,159.93053,481.205292,4.468537,139.648065,45.457458,517.401045,N
0.184793,4.269713,30.545364,85.209899,25.549955,172.787943,134.557466,0.160215,3.162403,26.319368,83.665391,191.556526,147.711924,0.528694,9.348731,52.348198,97.729551,76.415453,36.348809,0.424416,8.359477,44.262928,94.325124,105.59811,1.358322,19.511107,96.464997,174.647681,22.808437,1.299521,16.782449,45.95969,89.957957,3.416225,49.03279,249.38256,106.40561,3.182383,23.518331,151.416537,11.035521,173.370631,344.963005,6.167629,127.576078,51.556282,427.905567,N
0.005457,0.402306,9.083164,64.640455,143.917778,419.68682,35.281807,0.069642,1.904916,17.879854,84.193261,142.678745,160.414715,0.045776,2.429271,32.03978,111.081358,267.370763,160.852793,0.232587,5.293621,45.799241,117.084907,139.212486,0.318315,10.264854,73.58786,159.496347,191.084335,0.764801,16.098454,78.084329,122.822964,1.613354,32.127226,189.253744,46.142111,2.778782,35.595505,149.582426,6.703912,133.216578,375.313325,8.012238,118.722358,39.67,481.425134,N
0.011279,0.106834,5.008759,12.168364,142.700005,256.767708,100.438489,0.02363,0.909702,12.314975,68.376143,51.723674,56.483205,0.01294,1.437077,10.805225,66.114774,132.622935,289.803159,0.118648,3.877691,39.193752,81.574013,154.083866,0.198543,4.744132,47.700295,183.05519,317.366972,0.582095,14.260928,67.744503,244.181836,0.888736,25.29834,254.422981,49.822157,2.517665,33.36722,260.415894,5.877278,173.237465,333.712066,7.721983,177.444163,50.645162,482.480861,N
0.004235,0.187471,3.97492,32.548896,58.030551,153.747717,186.716741,0.067042,2.564212,31.674084,131.548768,230.37277,127.696862,0.027515,1.262633,15.2812,81.823536,83.511201,44.433556,0.318516,9.408879,68.193522,138.635561,110.917862,0.185994,4.714804,65.832828,254.844215,5.281307,1.361678,23.209129,59.166443,73.014346,0.721513,30.230217,304.526764,207.623163,3.918259,16.278288,146.706458,6.388522,194.655395,502.550047,2.257078,136.81942,55.323531,570.265419,N
0.009026,0.325634,5.43834,27.508998,125.830158,449.689654,101.012809,0.041136,1.318193,12.360206,46.784739,86.752332,51.847298,0.039003,1.381376,7.752387,35.609228,209.598692,199.441327,0.169318,3.959943,24.996252,46.335912,100.1763,0.176518,1.287089,37.479552,124.810275,280.416134,0.60083,8.7995,16.702071,146.982457,0.143962,23.34487,255.810294,10.879591,1.526598,3.903252,154.676126,5.670559,187.602514,449.637445,0.757509,107.09085,56.21767,608.683304,N
0.028043,1.319063,18.356345,79.40186,181.748294,404.909003,122.658333,0.038031,2.802091,32.293514,101.820198,166.652887,113.110467,0.158377,5.302377,38.724244,111.83177,267.069123,19.42536,0.357773,10.217715,59.684476,125.074226,120.076241,0.736478,12.310252,59.952872,170.120882,73.106288,1.545213,22.080086,80.324222,73.958149,1.928987,23.819454,211.46628,114.49576,3.947836,37.552994,126.294688,4.819615,151.273912,415.359362,8.787181,123.96916,45.51856,511.583403,N
0.049671,1.734676,17.414719,78.07443,108.117621,328.419075,2.553249,0.034211,1.786695,20.422392,86.943959,178.93077,120.210417,0.198359,4.756354,40.170949,109.595884,176.357423,137.376571,0.215158,6.110426,48.273331,129.077401,116.75003,0.634155,13.219692,84.514831,180.817149,114.775689,0.889097,17.340731,80.000986,154.450917,2.117563,38.879102,236.773699,150.762845,3.04845,35.761133,193.134822,8.271208,159.529068,477.758133,8.056595,145.402923,46.421525,555.090528,N
0.080353,2.307631,33.005133,108.312609,161.735732,339.46829,81.21354,0.221298,3.09344,16.12939,119.562384,137.341524,80.03007,0.289027,9.703018,58.276644,91.507155,210.158397,59.509624,0.425443,5.691004,78.564256,141.22129,104.44869,1.370018,19.984207,37.925165,157.278922,110.81129,0.938878,31.629705,132.065623,149.505442,3.316851,10.4215,221.147478,87.224099,6.008163,74.273231,217.251109,1.523828,159.042223,410.057882,18.830084,182.668621,47.931875,523.746023,N
0.013703,1.048994,16.301151,71.095833,76.479686,235.760375,150.511053,0.060975,0.877895,17.115806,103.164195,203.05477,127.998041,0.121203,4.482116,34.522769,59.399489,117.796609,252.714585,0.101164,5.055002,56.534448,135.343198,188.211537,0.600438,10.872031,42.6816,126.68229,221.778874,0.730878,20.558884,80.700422,183.833344,1.685731,19.38082,194.579114,40.985305,3.673573,37.876571,175.576547,4.107729,136.314824,376.321082,9.063673,129.295324,40.294376,482.88193,N
0.123597,2.868003,26.005534,90.416773,143.081984,248.617047,99.332354,0.161858,3.186137,25.474681,102.41681,183.140682,255.989845,0.347293,7.53321,48.170504,115.62955,75.327934,20.237666,0.422163,8.233276,65.313616,122.904577,140.442733,1.053828,16.428743,73.08887,115.857569,21.810756,1.279097,26.125086,95.707022,26.121814,2.71578,30.686864,191.467359,183.946665,4.955722,52.370114,126.17511,6.284855,133.302979,452.708758,13.211489,113.665806,39.22918,509.442765,N
0.075579,2.894088,34.33597,73.237734,72.303274,406.221718,222.065644,0.159892,4.580979,23.793392,51.184339,73.514342,70.723558,0.363235,10.340368,40.860815,36.514714,216.044187,22.970274,0.625614,8.846373,37.815012,98.803537,143.16562,1.486662,14.650518,53.777471,183.419408,100.781276,1.4956,16.739564,89.97272,206.493654,2.528659,29.993152,301.839233,76.522651,3.399371,49.599641,171.574963,6.951208,219.34435,433.540278,12.527193,92.037893,66.148276,576.315965,N
0.007276,1.872922,25.727598,83.26128,117.255244,439.018934,153.189013,0.067556,1.744933,18.955482,61.984142,142.495575,130.19575,0.22235,7.494625,45.41827,67.95495,290.6611,20.213644,0.248177,6.720267,40.846414,116.144731,147.546243,1.045977,15.526663,30.453555,94.879147,96.000724,1.0895,16.190074,92.226183,69.2983,2.55378,9.996568,135.359253,78.934955,3.024068,49.127077,155.946298,1.806686,115.60466,378.738507,12.187279,162.071436,36.914435,485.037417,N
0.084871,1.833307,11.767559,47.311999,45.978259,342.258938,59.701108,0.123034,3.38086,27.764857,74.288331,167.688792,180.840264,0.218741,3.558144,27.297062,89.156085,150.090389,190.874286,0.424853,8.558798,42.622479,102.775588,113.270202,0.509681,9.737524,74.475427,107.006919,155.952712,1.279931,16.170668,51.578375,93.257189,1.65041,34.832122,179.326021,89.71843,2.985954,20.365311,130.488983,7.455893,126.530133,379.489438,4.473725,100.448726,37.336029,453.097144,N
0.046982,1.21105,11.371668,56.943622,41.189064,366.934582,62.46556,0.082524,2.813302,26.462668,84.701208,205.458981,295.420514,0.142221,3.308011,32.998064,96.993338,175.667952,188.031351,0.3451,7.883508,46.540526,140.432109,210.975941,0.460694,11.615512,84.024634,81.826606,155.505596,1.145939,16.698626,74.336541,76.765641,1.938756,39.735928,182.518371,113.124698,2.941605,27.89047,60.470141,8.533199,135.660983,440.110152,5.516846,67.531673,40.804034,523.991122,N
0.020777,1.190667,18.680804,88.403403,162.819132,311.768162,80.952746,0.034815,0.599029,5.993515,82.165874,156.631492,98.407872,0.138311,5.088093,43.036076,114.556655,166.241806,70.990805,0.075776,1.898754,47.589233,144.705359,85.329179,0.676068,13.533017,64.357371,192.781573,70.242648,0.288453,17.462359,111.423569,140.145709,2.092371,24.856398,242.644782,183.987826,3.102793,55.574333,207.819459,4.814306,160.188473,510.602784,13.142352,167.190511,46.151702,584.166014,N
0.03888,1.364299,15.363621,58.628598,35.463961,156.499672,55.464207,0.104532,2.482926,25.848897,116.992428,184.570681,209.584602,0.160316,4.333564,31.297826,57.19337,71.241645,68.292565,0.310954,7.92266,64.947945,113.231369,177.129937,0.592848,10.553053,55.172302,215.827384,86.314642,1.177716,23.89024,67.243911,161.771196,1.719259,27.448223,268.159196,125.638935,4.307482,32.858868,196.643149,6.055948,174.42378,424.742341,8.075066,152.729768,50.022326,508.915963,N
0.058165,1.298416,31.917807,113.82957,88.224369,337.37338,193.464956,0.116007,0.557642,37.199366,174.414176,260.49548,137.105233,0.162019,9.652973,66.360893,81.906522,180.806715,63.823979,0.090576,11.867873,101.833296,201.389912,140.741363,1.385302,23.788984,64.395474,129.302749,46.795899,1.818683,37.918921,126.671317,67.563872,4.045786,30.222152,253.0385,99.006869,6.838414,56.661904,133.804015,6.509277,190.889718,419.30343,12.814336,140.61417,58.450251,549.255376,N
0.046022,1.119943,12.686859,24.183581,82.709317,360.645693,56.932312,0.10875,4.490208,43.654979,119.666205,239.129976,254.937373,0.14626,4.007664,10.966433,47.914574,237.740543,14.183754,0.587145,13.744282,68.504412,146.469888,253.871305,0.595733,4.259078,45.721207,99.681909,40.077571,2.080229,25.235677,68.796161,114.357871,0.823132,24.654369,174.979486,137.990292,4.531434,28.197938,51.503191,5.721156,139.618602,420.439697,6.939438,102.424667,43.699558,508.064485,N
0.141349,3.483604,28.818219,86.320886,109.923894,218.58815,306.269163,0.077936,2.949962,21.463379,62.832764,103.384132,54.786153,0.423023,8.780629,54.153856,152.1989,140.349148,167.658932,0.374412,6.3103,30.920737,39.849783,61.549927,1.268916,20.364781,122.611719,265.219193,29.646428,0.913387,10.177646,38.593463,119.519461,3.57572,57.915435,347.198262,138.068248,1.672392,24.616055,150.740105,12.607715,236.387477,424.065086,6.486931,111.569025,69.739173,537.137848,N
0.011389,0.350182,10.600628,49.02149,51.42006,231.746488,139.962815,0.096908,2.037721,31.545408,151.282875,248.714515,198.886331,0.034675,2.917284,25.973033,36.055092,90.568,18.964862,0.249535,9.115256,75.643365,147.677951,187.89602,0.391976,8.662964,37.89837,155.721862,31.842291,1.296042,25.001708,60.592155,94.796244,1.396844,19.915609,231.896369,136.376299,4.127777,16.06799,133.137201,4.509781,159.949284,407.981315,2.454555,136.785205,47.030064,488.64705,N
0.021346,0.403778,6.555784,21.535387,109.820142,304.979203,30.111138,0.094607,2.768364,34.128853,123.700658,94.627656,93.184487,0.055911,1.917663,11.41693,51.483565,161.402895,216.733844,0.354993,10.198824,66.088107,61.410787,185.39402,0.271503,4.008086,45.592343,144.797162,277.656051,1.484631,22.868324,25.907765,231.672401,0.677332,24.690344,238.519774,48.89923,3.896607,8.386845,234.766772,5.717478,171.654828,319.342708,1.99686,169.092204,51.400418,473.41009,N
0.012347,0.717868,11.672616,59.282434,155.333466,317.863991,6.191945,0.100992,1.289292,13.085418,92.678006,35.656393,64.968987,0.096625,3.702786,31.913341,74.267009,204.23386,227.682175,0.156191,4.620377,68.502393,114.954152,119.187731,0.549613,10.886241,24.047533,127.835632,332.750682,0.749912,29.023905,130.890097,207.751928,1.792271,6.094285,212.508626,109.95365,5.642812,75.780032,233.294963,1.297906,158.975858,288.756881,19.237607,163.595626,48.478693,474.380938,N
