@relation fri_c0_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
0.849404,-0.170416,-1.081521,0.076509,1.631465,0.817124,-0.113396,0.194948,-1.019773,-1.392271,0.735738,-0.076005,0.071319,0.498941,0.869714,0.511476,1.064999,-0.187032,-0.344991,-0.177148,1.103385,0.543103,-0.69348,-0.223553,-0.214658,N
0.142014,1.353179,-0.138601,1.654667,1.20742,1.369656,-1.17113,0.052875,-0.275298,1.438107,-1.086279,-0.99078,-1.351422,0.766544,0.778456,0.629068,0.073644,-0.279893,-1.18831,0.804886,-0.767029,-1.09188,0.13667,-0.02247,-0.384608,N
1.391638,-0.160947,1.208695,-1.280694,-1.112663,-0.037074,1.120509,-0.792962,0.744107,1.482013,1.117913,-1.486644,-0.1288,1.332653,1.462757,-1.386387,-1.029843,0.709101,1.220691,-0.226124,-0.358105,1.483525,-0.344851,-1.484997,-0.615532,P
-1.430129,-0.723101,0.504502,-0.664465,-0.227614,0.081223,0.121053,1.525376,0.983761,-0.338098,1.445756,0.37835,-0.588246,-0.496322,1.472784,0.888705,-1.641691,-1.1255,-1.038072,-1.544774,0.556245,-0.974986,1.312576,-0.507359,-1.25448,P
-1.179289,-0.970055,0.173577,-0.982077,0.198551,-0.385455,0.105653,-0.295494,-0.573189,-1.001461,0.88308,-0.648343,-1.489015,-0.427238,-1.082606,1.232805,0.368283,-1.18888,-0.864888,1.258074,-1.655644,-1.436335,-0.184486,0.574362,-1.634872,P
-0.825681,1.683413,0.374928,-1.390368,-0.327983,0.34236,0.720311,0.843884,1.069709,-1.763615,1.638553,0.379931,-1.457718,0.889891,1.308016,-0.575781,-0.914799,-1.646196,-1.014036,-0.210638,1.674779,0.754749,1.010368,0.545695,0.374383,P
-0.164617,0.991114,-1.318057,1.202969,-0.623541,-1.385583,-0.006696,0.054883,0.265573,-0.083113,0.817541,-1.143451,-0.771799,0.836887,-0.38531,0.382001,-1.041514,1.718375,0.21629,-1.258659,-0.267379,-0.472234,-1.618887,0.432582,-1.058094,N
1.209806,0.586515,0.723901,-1.473867,-0.370938,-0.373064,-0.922378,1.490302,0.840252,0.044965,0.077287,0.528715,-0.726109,-0.019791,-1.041473,-0.642417,1.51535,0.615353,0.159566,-0.614827,-0.245617,-1.774206,-1.192763,-1.533878,-0.657386,P
0.674936,-1.711277,-0.272104,0.690382,1.685502,-0.74444,0.885855,-1.699247,0.158789,-0.802852,-1.330233,0.984601,0.104569,1.323632,-1.685362,1.300366,-1.300879,0.25437,-1.521078,0.615363,-1.13287,0.350876,-0.720635,1.120967,0.512771,N
1.306956,-0.871483,-1.280527,1.213552,-1.008915,1.019215,0.158788,0.733331,0.675814,1.151221,-0.329163,-1.299463,-0.757967,-0.266574,-0.11804,0.148058,0.215326,-0.29962,0.985219,0.369037,-0.147439,-1.404181,0.367121,0.508744,0.715967,N
-0.512096,-0.494729,-0.040188,-1.516437,0.150633,1.166307,-0.673804,-0.584113,1.137116,-0.660045,-0.119095,0.983655,0.981734,0.52993,-1.055184,-0.976092,0.138905,-1.468947,-1.706658,-0.232425,-1.03741,0.885977,-0.964268,-1.659916,0.54935,P
1.514861,0.909214,-0.476993,-1.665019,-1.095985,-1.743136,1.634154,1.363444,0.614535,1.332886,-0.576515,1.191512,0.64071,1.149949,-0.216569,-1.282486,-0.58077,1.570236,1.542232,0.021053,-0.92962,-0.042382,0.740026,0.658341,0.517173,P
-1.219146,0.516971,0.654083,0.581313,-0.832153,1.563981,0.370822,-1.32546,-0.866928,-0.644326,-0.767875,1.082165,1.340637,1.633863,-0.196005,-0.809219,-1.400306,0.077319,0.292456,-0.519299,0.236313,-0.261843,0.267563,-0.676516,-0.705785,P
0.708931,0.275183,-1.266685,-0.107953,-0.82042,-1.426606,0.288538,-0.225284,0.341579,0.115035,-0.24996,1.258664,-0.482382,0.381009,1.042764,-1.299068,0.522315,0.318349,0.514889,1.756298,1.275685,0.929595,-0.89528,1.00896,1.342042,N
-0.808676,-0.679413,-0.400101,1.417191,-1.33163,0.542631,0.513906,-0.384147,1.181867,-0.49638,-1.527138,0.200775,0.021795,-0.531546,0.856836,-1.436825,-1.228038,-1.21108,-0.741785,0.427546,-1.057707,-1.413862,-0.841754,-0.740327,-0.810822,P
-1.593867,0.044731,-0.28254,0.993827,0.138152,0.508693,-0.596908,1.428237,-0.687313,0.855998,-0.441928,-0.412517,-0.307508,1.595544,-1.637792,0.52609,0.697183,0.097421,-1.605631,0.168991,0.475268,0.915465,-1.458466,0.309419,0.228948,P
0.054607,0.813812,1.619468,1.672953,-0.047004,-0.628831,0.779866,1.388927,-0.981849,-0.73089,1.216982,0.954561,-0.589286,0.407333,-1.542262,-0.186207,-1.289916,0.57268,0.116625,1.113309,-1.628037,-1.595901,-1.404953,-1.195946,0.918089,N
-0.655545,1.552348,1.427962,1.616996,-0.187087,-0.594048,-0.485976,-0.182217,-0.988165,-0.85991,-1.541479,1.405239,0.047305,-1.178694,1.151306,1.643329,0.210519,-1.111678,1.482793,0.74738,1.427771,0.291917,1.265078,0.960132,-0.981518,N
-1.63861,0.923363,1.606686,-0.393079,1.489954,0.607899,0.232341,0.879441,1.598415,-0.159461,-1.684659,-1.421705,0.917195,-0.965022,1.632101,-0.845637,1.600758,-1.118194,1.259958,1.701325,0.395737,-0.6302,-0.493436,-0.723469,-0.59479,P
1.151621,0.972817,0.985611,0.630591,0.961404,-0.99652,-0.63417,1.072548,0.757918,-0.36482,-1.471781,0.943616,-1.275015,-1.5743,-0.410564,1.242409,0.510644,-0.584064,0.68065,-0.259782,0.757846,1.33004,0.875479,-0.675592,-0.848886,N
1.076092,1.539286,-1.01691,0.184978,-0.040234,1.479775,0.632556,1.054609,1.38128,-0.765441,0.697925,-1.553835,-0.63805,1.082638,-1.169771,-1.309653,-0.667246,0.962252,-0.829696,-0.550724,0.488187,-0.322759,-0.508606,0.145525,0.458166,N
-1.093806,-0.510643,-1.357477,1.147399,0.913455,-0.05407,-0.733514,-1.48913,-1.316,-1.370145,-0.913969,-0.384396,0.617078,-0.484896,-1.482881,-1.541002,-1.367081,-0.496145,1.45533,-1.270719,1.205037,-1.263632,1.293558,-0.530005,1.44412,N
0.624557,-0.913083,1.338545,-1.468826,0.239385,0.476827,1.490154,0.953261,0.479666,-1.164352,0.700549,-1.717852,-1.276377,-1.400074,-0.028345,-0.550284,-1.245398,-1.447124,0.843137,-0.543034,1.116884,-0.709368,-0.080301,-1.532797,0.459015,P
-0.133974,0.541437,1.299087,1.567834,-0.442392,0.963761,-0.816257,-0.655017,-0.722188,-1.583497,1.470407,0.433679,1.469782,-0.729804,0.912381,0.811637,1.202195,-0.318223,-1.666244,-1.614329,1.27151,-1.202462,0.287511,-0.873445,-1.17863,N
0.129489,0.568692,1.484833,-1.18203,-0.397047,-1.597537,1.146478,0.380154,0.474808,0.523471,1.717366,0.726632,-1.523968,0.271563,1.02918,-1.486059,-0.309054,0.223775,1.696263,-0.59885,0.075747,1.459763,-0.583929,-0.649274,0.203275,N
-1.345179,0.627425,-1.29789,0.596296,-0.106396,0.918786,-0.175562,-1.232389,1.507244,-0.504169,-0.312226,0.404791,0.021001,0.460071,0.401428,-1.039387,-1.189571,0.280737,-1.006807,-0.77214,0.321112,-0.851144,-0.383355,0.525258,1.14813,P
-1.283979,-0.090575,-0.077851,-1.390221,0.702814,0.256454,-0.191466,0.384006,-1.343754,-0.731642,0.150818,0.946302,0.870741,-0.053142,0.073893,-1.723028,-0.76186,-0.640445,-0.755353,-0.037973,0.250995,0.746351,-1.340307,-1.423549,-0.006183,P
-1.611733,-0.738067,-1.011446,1.724435,0.736552,1.207318,-0.987791,0.422973,-1.260407,1.495951,-0.633203,0.369036,1.663815,1.614696,-0.72228,0.682619,0.232159,0.100499,1.575586,-0.510641,-1.115381,0.201226,0.624203,-0.415941,0.084818,P
-1.525724,0.05358,-0.49134,-1.457022,0.311189,1.450372,0.948934,0.068198,0.828081,1.576069,0.413662,-0.428045,-0.781571,-1.774516,-0.337237,-0.047651,-0.964465,-0.674524,-0.685758,-1.592165,0.714189,0.291896,0.898586,0.995573,-0.755951,P
0.446158,0.820795,1.592923,-0.055831,-1.101685,0.462544,0.654446,-1.43347,0.632287,0.427207,-1.139842,0.525759,1.49853,-0.575321,0.121426,0.08011,0.309308,-1.100981,-1.222842,-1.242189,0.975502,-1.42643,-1.019293,-0.008018,0.886452,N
0.713333,-0.548442,1.139947,-1.70776,0.084905,-1.140791,-1.417708,-1.637391,-1.358554,-1.544102,-1.654744,-1.06031,1.649347,0.9338,-1.747585,0.583413,-0.500942,-1.308393,1.23617,1.203459,1.275098,-1.206576,1.146407,-1.500078,-0.369092,P
-0.736796,-0.24312,-0.96185,0.73723,-1.693092,0.94759,0.340322,-0.072944,-0.967672,-1.44446,-0.424215,-0.232824,-1.500406,0.268392,-0.68863,-1.262654,1.451311,-1.564408,0.354919,1.639381,0.137032,0.024622,-0.438374,0.332796,-1.167427,P
-0.683562,0.902809,-0.558155,-0.242195,-1.722721,1.187524,-1.463329,1.026278,-1.366186,-0.53619,0.330741,-1.470385,-0.294251,0.358263,-0.781316,0.535021,-0.982768,0.088649,-0.868351,1.142448,0.064307,-0.433857,1.42263,-1.667095,-1.04296,P
0.907154,-0.831268,0.11463,0.782554,-0.484474,-1.3033,0.495434,-1.488591,-1.019868,1.598185,0.152408,-1.032447,-1.220333,1.411767,1.650678,-0.516526,1.213622,0.705875,1.216356,-1.604352,-1.011249,1.516046,0.225979,0.191102,-0.769649,N
0.739439,1.073603,-0.811102,0.572975,-1.311224,-0.123431,0.426552,-1.176793,1.418439,-0.291858,-0.445609,-0.245174,1.031977,-1.183732,0.553339,-1.457901,0.167759,-0.639813,-0.942713,-1.350118,-0.048907,-0.691941,-1.133469,0.291907,-0.575508,N
0.449135,0.616242,-1.085064,1.533448,1.451033,-1.008054,1.541966,-0.652839,0.804637,1.076732,-0.424587,-1.092895,-1.307935,-0.80137,0.448055,0.934649,-0.245542,0.389337,0.677137,-1.0316,-0.417099,-0.326841,-0.164833,0.624211,-0.696536,N
0.811748,0.349936,0.642851,-0.827078,-1.142303,-0.914077,-1.141916,1.203291,0.232672,-0.705887,-0.96123,1.33131,1.309661,-0.573087,-0.210258,1.165614,0.1752,-0.31573,-0.286147,1.742615,-1.60367,1.10659,0.322328,0.985651,0.625684,P
1.324429,-0.654748,0.849995,1.606853,0.961126,-1.4858,1.295694,0.995768,0.135496,0.718,-1.686132,-1.471489,-0.113813,-1.725183,0.284595,-1.400905,0.843107,0.103341,-1.119618,-0.918392,0.182588,0.247507,-1.385561,1.677936,1.64615,N
-0.313821,-0.916333,0.459758,-1.494749,0.780212,1.014958,-0.21252,0.29382,-1.207191,1.155209,-1.270436,-0.586266,-1.638494,0.708218,-0.086846,0.873875,-0.877846,-0.224863,-0.151516,-1.23971,-0.074396,-0.276145,-1.264978,-0.517497,0.60155,P
0.838045,0.719003,-0.242675,-1.374173,-0.334699,-1.690328,0.731703,0.618147,1.521843,1.170642,0.462197,-1.717431,-1.603084,1.437309,-1.605379,-0.166088,1.02971,0.403232,1.035257,1.409219,-0.416356,0.025016,1.246411,0.127516,-1.010959,P
-1.07828,-1.126875,-0.512707,1.294432,-0.137769,1.166118,-1.011917,1.557738,0.017695,0.263088,-1.05813,-0.364778,0.240679,-1.710963,-0.819883,-0.806552,-1.175687,-0.642068,1.109463,-1.509295,-1.348019,-1.748907,-0.036582,0.666317,1.125727,P
1.025428,-0.346702,1.438918,0.479791,-1.33409,-0.497057,0.472904,0.269942,0.298725,-0.324862,-1.497625,-1.591079,0.934515,0.884411,-0.831533,-0.018777,0.929635,-1.611932,0.647047,-0.773997,0.014416,0.524327,0.426578,-1.060456,0.084884,N
1.295479,0.869448,-0.708954,-0.473808,-1.544605,1.066255,0.786543,-0.704914,0.177278,-1.04283,1.147795,0.937245,0.015884,-0.999937,0.882521,-1.038027,0.809521,-1.281279,-0.028452,0.102924,-0.276834,-0.07033,1.169122,-0.367172,-0.222981,P
0.13147,1.490485,-0.596401,1.341706,1.624545,1.056388,0.996763,1.587064,1.688785,1.168278,1.477433,1.478058,1.343613,0.834232,-1.199411,0.184678,1.704664,-0.829958,0.613217,0.118384,0.58084,1.543628,-0.065726,0.879674,-0.07068,N
1.160488,0.604807,0.948892,0.5141,1.423115,-0.186095,0.772032,-0.745085,0.023542,-1.600715,1.122772,-0.799494,-0.161553,1.010635,-0.850983,-1.563243,-0.355014,0.725922,-0.603766,-1.011956,0.069949,-0.482856,-1.007153,-0.721343,1.521007,N
1.112856,-0.527584,-0.953792,-0.222972,-0.590929,-0.47744,1.561895,-0.012855,0.996679,-0.510456,0.994814,-1.542343,-0.463309,1.109696,0.476585,1.042347,-0.719107,0.978216,0.691265,-1.140278,-0.582826,0.005202,0.050629,-0.000014,0.182231,N
0.936661,0.017113,-0.525292,-1.063663,1.054588,-0.653094,-0.183756,0.828584,-0.135354,-1.698245,-0.916959,0.585374,1.594137,-1.4991,-1.348658,-0.52209,-0.954999,-1.205376,-0.171836,1.607181,0.335044,1.597959,-0.513658,0.443456,-0.934603,N
1.693972,-1.535555,-1.707606,-1.535057,-0.963435,1.250982,0.949166,0.992584,1.078374,-0.224073,1.18361,-0.97442,1.368243,0.258605,-0.081417,0.678951,-1.35639,1.732514,0.364358,1.188021,1.635777,-1.5023,-1.303786,1.179833,1.404732,P
0.935333,-0.530196,1.651703,1.224242,-0.825498,1.465635,1.252466,1.105198,0.768268,-1.338306,-1.527729,-0.894346,-0.862128,1.05887,-1.126525,-0.699927,-0.290294,1.235023,0.111898,1.067478,-0.38678,1.696752,0.112746,-0.859798,-0.710043,N
-0.963004,1.209021,0.980236,-0.561897,0.040959,-0.833003,-1.153959,-1.770501,-0.355809,0.606941,-1.315859,-1.361283,-0.094009,0.992902,0.926162,0.781297,-0.760749,0.016349,-0.18953,0.943106,-1.247584,0.96612,0.506186,0.812963,-0.877072,P
1.579665,0.477664,-0.637418,1.538905,-0.732204,-1.591854,1.101737,-0.51023,0.863615,0.085901,0.242196,-0.512218,-1.013253,-0.521714,0.038318,-1.225805,-0.207289,-1.564752,-0.111569,-1.249675,1.406418,-1.064441,-0.766834,-1.025699,0.167538,N
-0.876919,0.499797,-0.170965,0.59531,-1.704947,0.715275,1.359065,1.578803,-0.355348,0.823064,-0.945493,-0.643645,0.739938,-0.356771,-0.790329,-1.256505,-0.945988,-1.016777,0.11844,0.995264,1.640534,0.845782,0.189387,0.876976,0.415538,P
-0.878295,-0.671784,-0.97052,-1.024309,-1.676685,0.485721,-0.016546,-0.549341,-0.23079,-1.333956,1.330214,0.137612,0.325878,-0.63331,1.17753,-1.627483,0.672427,0.269131,-0.811955,1.749399,-1.143256,1.28428,-1.344491,-0.669163,1.554333,P
-0.391296,1.473695,-0.868594,0.700196,-1.120577,1.683793,1.549195,-1.555506,0.073381,-1.795209,1.367776,-1.214226,0.340015,-0.466863,-0.340016,-0.388337,-1.428859,1.337394,1.508208,0.065742,1.30008,-0.861827,1.779467,-1.61148,-0.315819,N
1.602257,-0.981615,-0.984128,1.560008,-1.004399,-1.450688,-0.759487,-0.176533,0.928345,-0.611775,-0.123968,1.54197,0.788918,-0.255355,-0.647189,1.695541,-0.087487,-0.087773,0.567503,1.656067,-1.273968,-0.355582,1.51005,-1.520566,0.203579,N
0.38803,-0.005805,0.505076,1.462076,1.446356,1.297528,-1.708318,0.749208,-1.613857,-1.737736,-1.730215,-0.846211,-0.375519,1.577514,0.260381,-1.015775,-0.41485,-1.080888,-0.58291,1.140492,1.402645,0.807095,0.760447,0.075137,0.496579,N
-1.558851,0.412422,1.019437,0.938884,-0.498942,1.462352,-0.913634,-1.214349,-1.120984,-0.290768,1.138366,0.055379,0.147992,-0.675851,0.611687,-0.83987,-0.289281,-0.298307,-1.046987,-1.278186,-0.19279,-0.40729,-1.653557,-1.676768,1.751742,P
0.035844,-1.392838,-0.206931,-0.733538,0.982951,-0.147515,0.984966,-0.329823,-0.741716,-0.547938,1.444717,0.180145,1.598761,0.514265,1.234345,-1.171558,1.521268,-0.081153,-0.803031,0.02156,0.39197,-0.346457,1.385747,-0.529217,0.549416,P
-0.4648,1.126871,-0.295799,1.469441,1.704461,-0.692853,0.14744,-0.966552,-1.277047,1.531392,0.47362,-0.755835,1.487636,-0.431659,1.266423,-0.904104,-0.276331,-0.978953,0.995947,-1.545761,-1.621715,0.230271,0.197413,1.377742,0.088456,N
-0.136638,1.358691,0.495727,0.527774,-0.990729,0.388666,0.214978,-1.026583,0.604463,0.091222,-1.350797,-1.367482,-0.115301,0.773942,-1.194084,0.821009,1.094439,-1.239342,-0.167253,-1.317794,-1.365534,1.473269,-0.018301,0.858961,-0.484648,N
0.515612,-1.667109,0.156111,1.088193,-1.486147,0.779729,-0.657897,0.746758,0.91904,-0.27817,-0.080197,1.178082,0.078451,-1.12303,-0.324403,-1.571533,0.24081,-1.24877,-1.091383,1.383006,-0.998203,0.469327,0.550554,-0.369418,0.172829,P
0.36624,-0.565012,-0.322864,-0.756589,0.66759,0.597856,-0.354605,0.989759,-0.678986,-0.23933,1.551284,0.583392,0.481247,0.659993,-1.360684,-0.003592,0.597063,-1.235271,-0.933452,1.171984,0.746221,-1.286101,-0.349232,0.650401,0.053069,P
-0.380104,-1.311438,-1.668539,0.415349,1.160424,1.37894,-1.09737,1.709539,-1.067756,1.670943,-0.968726,-1.272514,-1.366359,-1.349191,-0.975888,0.193847,-1.72131,-0.3839,-0.286987,1.24349,-0.377717,0.310694,1.700969,-0.541273,-0.391042,N
-1.171445,-1.741063,0.691287,0.952032,1.568656,0.227049,-0.110753,0.008728,-0.841122,-0.844554,0.683884,0.222755,-0.10414,-1.423346,-1.390743,1.533368,1.333659,0.691656,0.40149,0.199195,0.484276,-1.735986,-1.659046,-1.335888,1.629894,P
0.281065,-1.731592,1.190188,1.273185,-0.676648,0.142071,1.588381,-0.361761,1.195431,-0.274631,1.022603,0.0783,-0.192237,-0.375373,-1.45633,0.026225,-0.600349,0.205965,-0.83716,-0.226596,-0.599997,1.674105,1.214541,1.636568,1.436369,P
1.617965,-0.48546,-0.810537,1.120909,-0.029311,-1.259086,-0.86231,-1.460699,1.63888,-1.238003,-0.734893,0.820926,1.010791,0.060261,0.163885,0.80436,0.641324,-0.59278,-1.449084,0.679604,1.14604,0.522234,0.089135,0.847953,0.515945,N
-1.465105,0.738626,0.745679,1.374457,1.413962,-1.362968,1.498454,0.113668,0.258931,1.291538,-0.860928,0.979006,1.426283,-0.793883,-0.833092,-1.26053,1.24794,0.537696,1.264873,0.669021,1.573345,1.142491,1.67272,-1.436242,0.61237,N
0.239927,1.195122,1.015241,0.881671,-0.690446,-1.30199,1.475564,-0.143922,1.012494,-0.700053,0.906388,0.989911,1.273555,0.276848,1.690857,0.637474,-1.055493,1.049051,0.207864,1.200773,0.291191,1.272051,0.273608,1.514507,-0.997095,N
0.505531,0.528671,-0.862929,1.604432,-1.050056,-0.911477,-0.999213,1.380419,-0.668079,-1.587097,0.981096,1.048305,-0.761103,-0.610462,-1.143431,1.431596,0.48757,-0.376138,-0.51987,1.508007,-1.52533,-0.314948,-1.469326,1.567122,-0.964002,N
1.223494,-0.504224,-1.523884,0.094384,0.865974,1.604987,1.01143,-1.67409,0.316257,-1.209935,1.423625,-1.157394,-0.484089,1.058912,-1.761309,-1.525424,1.415521,-0.465646,-1.717759,-0.379076,-0.991986,-1.529623,-0.271287,-1.675637,-0.990555,N
1.328954,1.320357,1.028099,0.702904,-1.614947,0.81973,1.078269,-0.133221,-1.231054,-0.36606,-1.114512,-0.787199,0.697802,0.43393,1.115021,0.707286,1.334614,0.215092,-1.477929,-0.416131,-0.334828,-0.339192,0.42167,-1.04944,1.478099,N
0.047122,0.617617,-1.325339,1.523823,1.100776,-0.184528,0.207451,0.208145,-1.516486,0.439638,-0.712161,0.738088,0.057935,-0.92343,0.961101,0.556004,1.599933,1.305858,-1.606871,0.646939,-0.949761,-1.334683,-1.381936,-0.707629,-0.106652,N
-1.245886,1.127146,-0.849908,-0.769335,0.901367,-1.247905,1.053028,-0.809895,-1.61845,0.209486,0.223303,0.400309,1.377027,0.432963,-0.505385,-1.412686,-0.929909,0.872118,-1.10159,-0.772634,0.715203,-1.51218,-1.105936,-1.458085,-1.551154,P
1.561865,-0.779776,0.089113,-0.400486,-0.968945,0.121039,-1.453929,-0.923663,-1.650895,-0.615483,0.181105,-1.44974,1.128851,1.592572,1.309207,-0.273012,1.24773,0.524757,1.348276,-1.420685,-0.89448,0.260707,-1.288144,1.366763,0.169547,P
1.464439,-1.422475,-1.661957,0.511245,0.029486,-0.428967,0.628377,-1.737997,-1.215898,0.860228,-1.041837,1.686006,-0.626161,0.083454,1.205522,1.148867,1.62001,-0.709206,0.196069,1.549183,1.312933,0.347839,0.286126,-0.733884,1.068162,N
-0.07422,0.373944,-0.871702,-1.302592,-0.397321,0.800078,-0.382553,0.70286,0.570707,-1.51129,1.251988,1.562485,-1.427751,-1.183312,1.32565,-1.021024,-0.70178,1.687452,0.150115,-1.184867,-0.138703,-0.44004,-0.303661,1.000478,-0.802694,P
-0.540219,-1.621982,1.345598,-0.934842,-0.586828,-0.763643,1.075118,-0.311996,-1.154771,0.525823,0.178593,0.11122,-1.323086,0.332769,-0.257719,-0.387668,1.298819,-0.870865,0.793613,1.500299,-0.875985,-0.584554,-0.293265,-0.657212,0.993471,P
-1.674484,0.060491,-1.581811,-1.609197,-1.44655,-1.222504,-0.411637,0.029261,1.067142,-0.50183,0.505581,-0.043986,-0.419553,-0.753504,-1.789227,-0.693618,-0.603611,-0.238082,1.204123,1.393816,1.611727,0.616497,-0.205067,-0.276255,1.693499,P
0.638366,0.935808,-0.684292,0.646599,1.624858,-1.535948,-0.86802,0.428907,-0.91508,-1.270031,-0.923234,-0.320934,1.479217,1.574407,-1.729398,-1.632868,0.59866,-0.491914,0.67124,-0.928562,0.200307,0.984072,-0.180718,-0.019572,-0.974575,N
-0.030073,-0.136451,-0.007255,1.442724,-0.296081,1.171965,-1.291615,-1.041853,-0.899905,-1.096011,0.235285,-1.011897,1.463031,-0.820492,1.244346,1.66234,-1.20452,-0.920133,-0.816884,-1.513769,1.457021,-1.221008,-0.658084,-0.048835,-0.328202,N
-1.471647,0.883905,1.507282,-1.582438,-1.699692,-0.68429,-0.022528,-0.249572,-0.562257,-1.657957,1.529667,-0.074859,0.175111,0.081906,1.243843,-0.555406,0.828994,0.015351,1.536398,1.576887,-0.908037,-1.012428,-0.290974,0.404464,0.917234,P
-1.639511,-1.147652,1.040946,-1.0015,1.208266,-0.886991,0.789657,1.459298,-0.205185,1.237462,1.16074,-0.033025,0.321347,-1.012416,0.070398,0.311723,0.919576,0.174338,-0.662508,0.183047,-1.241976,0.620141,-0.065975,1.685024,0.000357,P
0.629942,1.579967,1.402328,-1.409409,-0.610372,-1.727726,0.728697,1.74968,-1.437433,-0.362132,-1.054647,-1.353791,-0.462458,0.801903,0.731272,-0.309721,-0.799196,-0.016877,1.274299,0.558635,-0.811059,0.432245,1.406229,-0.79567,0.728724,P
0.84345,-1.473135,-0.427815,-1.587757,-0.655688,0.673315,1.444077,0.437505,1.474557,-0.769455,1.094437,-1.63105,1.476306,0.708797,-1.255075,-0.025127,-0.907879,-1.190375,0.075806,1.475605,1.508114,1.741097,-1.290349,-0.099722,1.670706,P
-0.201682,-0.03802,0.5079,0.749693,0.644874,0.557257,-1.685122,0.163572,0.713693,0.926532,0.00005,-1.654991,1.52473,0.904697,-0.737787,0.388637,-0.245407,-1.123273,1.010017,1.444446,-0.43567,1.033428,-0.923003,1.184827,-0.401514,N
0.003259,0.840554,0.876273,1.657053,0.114799,-1.255191,-0.495323,1.447468,1.609483,-0.327139,1.194636,1.251367,-0.264661,-1.247357,0.679148,-1.379326,-1.255705,1.510721,1.460825,-1.432818,-1.000764,0.043493,-1.354385,-0.901247,0.857949,N
-1.071184,0.460501,0.000301,-0.083987,-0.021465,-0.171678,0.983842,0.068133,-0.029772,0.036655,-1.283303,1.670818,1.162727,1.300289,-0.023441,-1.29476,-1.718831,0.008375,-0.848216,0.861538,-0.463913,1.213995,-0.597354,0.217897,-0.612183,P
0.764157,1.416448,0.063529,-0.346505,-0.932949,-0.197129,-1.00195,-0.938153,-1.381217,1.153614,-0.180716,0.453862,-1.089231,0.655178,0.64302,-1.045945,1.372332,1.567098,0.022342,1.669565,-0.894508,0.532418,-0.241392,-0.030748,-0.484152,P
1.308025,0.370225,-0.163635,0.505624,0.669243,-0.056054,-1.12802,1.178494,1.433057,-1.464556,-1.649598,0.466062,1.650248,1.635521,-0.396889,0.484176,-0.905495,-1.675985,1.359728,0.757303,-0.055677,-1.696792,1.705992,1.608325,0.096845,N
1.543692,1.186844,-1.642526,-1.430398,-1.021158,-0.77178,-0.927236,0.426939,1.172663,0.486872,1.396016,-0.334082,-0.325088,-0.022122,0.870867,0.243447,-0.835098,0.911171,-0.034578,0.49273,-0.499974,-1.449808,-0.108607,-1.462935,0.467417,P
0.929686,1.032946,0.055732,-1.558047,1.1797,-0.779072,-1.692193,0.592625,1.199487,0.908626,-0.901949,1.434749,0.766753,0.783523,0.195554,-0.756405,0.797368,0.302029,-0.267378,-0.495184,-1.397127,0.598467,-0.282338,-0.123752,0.924088,P
0.413217,-0.813834,0.49506,-1.506977,-1.666257,0.56076,-0.092019,0.368497,1.485527,1.03528,0.953362,0.94926,-0.81687,1.065809,1.594752,0.892923,0.536542,-0.219108,-1.591939,1.211612,-0.560077,-0.67616,-0.474356,0.299038,-0.29495,P
-1.451097,-1.498672,1.480799,-0.132452,0.583672,-0.768056,-1.292526,-0.780968,1.302817,1.082262,1.147931,1.547606,-0.943511,-1.236124,-1.449914,0.388537,0.701621,-1.177114,1.259001,-1.274198,1.715975,-0.941121,1.031972,-1.163117,-0.958051,P
1.429549,1.090933,-1.125664,0.187769,1.05219,-0.290649,1.081598,-1.478457,1.370048,-1.369384,-1.289526,1.502499,0.822578,1.133579,-1.486773,-0.865744,0.548242,-0.370661,-0.435031,-1.3699,-0.775952,-1.231402,-0.546168,0.143881,0.959017,N
-0.927204,1.212617,-1.392197,-1.089058,0.533107,0.182342,0.728172,-1.449191,-0.472377,0.338989,-0.266504,-1.246497,1.420309,-1.377816,-1.122703,-0.10611,-1.293006,0.081397,-1.602529,-0.866149,0.024931,0.612941,-0.196078,0.178359,0.889166,P
-1.648762,0.825219,-0.465467,-0.213309,-1.35299,1.613693,0.45824,-1.278093,0.757001,-0.061197,-1.170122,-0.083,1.303099,-0.203748,0.235465,-0.791748,-0.534648,1.233705,1.016214,-1.570281,0.828626,-0.315034,0.663341,0.148265,-0.226241,P
-0.480849,-1.48059,0.159271,1.450175,-1.602129,-0.073249,-1.644843,0.470813,1.326285,-0.373637,0.063474,0.609521,1.483426,-0.261002,-0.356188,0.027794,-0.145524,0.953682,0.826259,-0.175781,-1.652537,0.040326,0.644229,0.076516,-0.011261,P
