@relation JapaneseVowels-weka.filters.unsupervised.attribute.Copy-R1-weka.filters.unsupervised.attribute.Remove-R1

@attribute utterance numeric
@attribute frame numeric
@attribute coefficient1 numeric
@attribute coefficient2 numeric
@attribute coefficient3 numeric
@attribute coefficient4 numeric
@attribute coefficient5 numeric
@attribute coefficient6 numeric
@attribute coefficient7 numeric
@attribute coefficient8 numeric
@attribute coefficient9 numeric
@attribute coefficient10 numeric
@attribute coefficient11 numeric
@attribute coefficient12 numeric
@attribute binaryClass {P,N}

@data
20,4,0.945255,-0.874263,0.44374,-0.324275,-0.312015,-0.082618,0.110465,-0.07275,-0.372512,-0.253153,-0.017442,0.086484,N
20,5,1.136335,-1.084493,0.556324,-0.439097,-0.201651,-0.06206,0.046217,-0.055406,-0.450033,-0.216404,-0.020391,0.072094,N
20,6,1.158164,-1.13694,0.555502,-0.416793,-0.146314,-0.051137,-0.009015,-0.07549,-0.466356,-0.228861,-0.002449,0.082524,N
20,7,1.20028,-1.187839,0.582951,-0.335349,-0.117546,-0.027223,-0.081005,-0.126204,-0.456976,-0.234579,0.048871,0.104016,N
20,8,1.31306,-1.192571,0.578984,-0.300069,-0.089464,0.001965,-0.094872,-0.160245,-0.476926,-0.239476,0.066643,0.126698,N
20,9,1.260499,-1.162372,0.532673,-0.17589,-0.079731,0.04001,-0.114267,-0.220224,-0.429246,-0.266708,0.062264,0.156611,N
20,10,1.354997,-1.249323,0.592234,-0.188939,-0.079393,0.050501,-0.124553,-0.219221,-0.458384,-0.244375,0.082321,0.11978,N
20,11,1.367624,-1.234342,0.574644,-0.108715,-0.063641,0.011145,-0.093438,-0.228426,-0.480875,-0.202061,0.099413,0.076778,N
20,12,1.387803,-1.266796,0.564762,-0.015925,-0.034559,-0.000586,-0.115715,-0.233925,-0.434468,-0.185658,0.091054,0.039118,N
20,13,1.167456,-1.203825,0.527887,0.101396,0.011694,-0.014234,-0.115138,-0.269275,-0.397781,-0.170743,0.062819,0.011512,N
20,14,1.182948,-1.268632,0.580684,0.138133,0.039857,-0.050625,-0.15458,-0.266256,-0.384631,-0.136682,0.058538,-0.03163,N
20,15,1.129727,-1.290459,0.580357,0.166395,0.057905,-0.077429,-0.173076,-0.27583,-0.369198,-0.113558,0.050222,-0.049118,N
20,16,1.110549,-1.374108,0.646248,0.139437,0.076765,-0.067574,-0.21,-0.262949,-0.38674,-0.095242,0.074976,-0.093979,N
20,17,1.037701,-1.388273,0.661697,0.168223,0.095784,-0.061774,-0.228557,-0.266366,-0.387441,-0.098157,0.089994,-0.110475,N
21,1,1.021967,-0.753771,0.86277,-0.720686,-0.545637,0.044443,0.200624,-0.095381,-0.291952,-0.034141,-0.155552,-0.085989,N
21,2,1.127047,-0.626562,0.729841,-0.668445,-0.436364,-0.034535,0.228053,-0.111744,-0.348356,-0.058302,-0.146331,-0.024606,N
21,3,1.021297,-0.807225,0.728831,-0.618472,-0.354953,-0.007399,0.192453,-0.082185,-0.387431,-0.088574,-0.124576,-0.012632,N
21,4,0.864052,-0.888456,0.712101,-0.583244,-0.281598,0.001891,0.175111,-0.110015,-0.436481,-0.117898,-0.109519,0.029713,N
21,5,0.782299,-0.903034,0.691301,-0.552996,-0.235212,-0.003389,0.161076,-0.145873,-0.4818,-0.135482,-0.086317,0.059623,N
21,6,0.866466,-0.898359,0.624595,-0.467306,-0.160114,-0.015861,0.130464,-0.150158,-0.535889,-0.125925,-0.02867,0.023953,N
21,7,1.084979,-0.993431,0.547675,-0.310894,-0.113514,-0.059864,0.121506,-0.118738,-0.57284,-0.126568,0.036735,-0.003226,N
21,8,1.1118,-1.05697,0.582836,-0.320372,-0.087784,-0.009809,0.064449,-0.142768,-0.566193,-0.141111,0.065724,0.025393,N
21,9,1.057131,-1.005902,0.616986,-0.314988,-0.067993,-0.00516,0.052204,-0.173223,-0.57866,-0.139699,0.068937,0.057358,N
21,10,1.033066,-0.975823,0.622951,-0.285471,-0.0204,-0.02651,0.046779,-0.190373,-0.577634,-0.11108,0.076646,0.082645,N
21,11,1.044846,-1.001561,0.601854,-0.264529,0.036176,-0.039871,0.014066,-0.189887,-0.574295,-0.077555,0.106887,0.067717,N
21,12,1.06406,-1.011869,0.619874,-0.224025,0.078683,-0.016567,-0.027596,-0.194798,-0.545568,-0.063723,0.124077,0.052469,N
21,13,1.063538,-1.052511,0.649168,-0.204636,0.112171,0.010629,-0.073567,-0.193561,-0.502267,-0.066585,0.106246,0.042927,N
21,14,0.983869,-1.030465,0.639758,-0.136208,0.130583,0.00986,-0.091439,-0.236875,-0.47798,-0.04759,0.092277,0.014781,N
21,15,0.98574,-1.063528,0.660065,-0.11139,0.117636,0.003944,-0.100222,-0.265612,-0.475579,-0.017201,0.076271,-0.027735,N
21,16,1.001203,-1.122069,0.695837,-0.107501,0.108676,-0.010063,-0.112144,-0.267099,-0.477127,0.001711,0.063479,-0.072616,N
21,17,0.96113,-1.145997,0.723321,-0.057928,0.122344,-0.031885,-0.125994,-0.271993,-0.452434,0.020096,0.038181,-0.10969,N
21,18,0.90362,-1.136474,0.721025,0.032921,0.142062,-0.061066,-0.141625,-0.273752,-0.416613,0.01513,0.022033,-0.127014,N
21,19,0.992907,-1.227305,0.753943,0.057545,0.143381,-0.094582,-0.174007,-0.234624,-0.413604,0.021975,0.017592,-0.176839,N
21,20,0.934468,-1.235948,0.783885,0.111061,0.125001,-0.103584,-0.177006,-0.253507,-0.390091,0.028311,0.009342,-0.189018,N
21,21,0.869321,-1.209052,0.813838,0.153218,0.127556,-0.106466,-0.175602,-0.276668,-0.365216,0.04883,-0.006101,-0.196941,N
22,1,0.840222,-0.455193,0.566602,-0.724399,-0.257055,-0.13185,0.120788,-0.031784,-0.357837,0.0091,-0.134873,-0.100607,N
22,2,0.891725,-0.560369,0.627925,-0.749952,-0.277072,-0.101826,0.140388,-0.011654,-0.397805,-0.026684,-0.121737,-0.112792,N
22,3,0.946005,-0.582318,0.651056,-0.710933,-0.268836,-0.081305,0.13365,-0.010045,-0.419466,-0.079893,-0.091215,-0.090451,N
22,4,0.918356,-0.607522,0.643215,-0.691128,-0.221001,-0.076447,0.130941,-0.013108,-0.45632,-0.10174,-0.063971,-0.068553,N
22,5,0.956647,-0.632146,0.644957,-0.65269,-0.202,-0.051693,0.112541,-0.009189,-0.476827,-0.137676,-0.054963,-0.064407,N
22,6,1.023214,-0.686054,0.637761,-0.640546,-0.184954,-0.051515,0.115579,-0.02352,-0.512614,-0.143502,-0.048682,-0.052389,N
22,7,1.063233,-0.750977,0.619096,-0.633,-0.141778,-0.051163,0.102091,-0.038247,-0.543161,-0.141887,-0.042468,-0.032188,N
22,8,1.076121,-0.792589,0.576565,-0.617086,-0.072953,-0.045773,0.059496,-0.038388,-0.540076,-0.171633,-0.044384,0.012903,N
22,9,1.113354,-0.805371,0.54029,-0.537631,-0.018802,-0.070849,0.034011,-0.053033,-0.54048,-0.173599,-0.042568,0.043739,N
22,10,1.023666,-0.75308,0.498554,-0.467677,0.022084,-0.024025,-0.006742,-0.128884,-0.506136,-0.161591,-0.016139,0.048892,N
22,11,1.125983,-0.807465,0.521501,-0.41339,0.033865,0.036652,-0.065363,-0.166487,-0.491463,-0.144405,0.025195,0.023473,N
22,12,1.165911,-0.886282,0.59903,-0.388645,0.05752,0.032006,-0.09917,-0.168777,-0.506828,-0.113091,0.072517,0.006574,N
22,13,1.084918,-0.881454,0.631287,-0.407865,0.10982,0.025172,-0.108719,-0.158558,-0.527175,-0.103639,0.10157,0.008319,N
22,14,1.090148,-0.897562,0.62552,-0.369671,0.135965,0.032984,-0.107229,-0.155471,-0.537907,-0.115454,0.127927,-0.003715,N
22,15,1.069942,-0.937011,0.635566,-0.294908,0.132815,0.027835,-0.120026,-0.183015,-0.523084,-0.104309,0.126344,-0.017234,N
22,16,1.035286,-0.974705,0.620177,-0.218792,0.146578,0.025355,-0.143678,-0.205997,-0.48717,-0.097627,0.104665,-0.023415,N
22,17,0.993519,-0.981115,0.614284,-0.189286,0.171128,0.01679,-0.165162,-0.231024,-0.451913,-0.065202,0.067511,-0.044845,N
22,18,1.0183,-1.036697,0.656909,-0.189402,0.16207,0.007028,-0.174697,-0.225353,-0.463985,-0.029448,0.082654,-0.109039,N
22,19,1.01703,-1.086964,0.686014,-0.174409,0.151898,0.000196,-0.172653,-0.224448,-0.485285,-0.002469,0.105258,-0.166019,N
22,20,0.960701,-1.079265,0.681915,-0.12921,0.162158,-0.018301,-0.169455,-0.243488,-0.482707,0.017613,0.097988,-0.185195,N
22,21,0.940376,-1.094122,0.689752,-0.090288,0.165873,-0.032558,-0.164832,-0.267193,-0.464101,0.035178,0.062586,-0.175471,N
22,22,0.893825,-1.138989,0.736423,-0.119016,0.167344,-0.044827,-0.177931,-0.254185,-0.460461,0.039031,0.037675,-0.165435,N
22,23,0.856473,-1.189369,0.752914,-0.108155,0.162929,-0.050587,-0.190253,-0.244097,-0.4527,0.029587,0.039166,-0.169568,N
23,1,1.345737,-0.59777,0.548252,-0.573222,-0.459565,-0.260471,0.241196,0.008182,-0.306636,0.056852,-0.140743,-0.113965,N
23,2,1.2035,-0.650478,0.566614,-0.590526,-0.413643,-0.197802,0.264621,-0.010805,-0.322417,-0.01015,-0.155952,-0.067065,N
23,3,1.084387,-0.643011,0.552813,-0.583448,-0.335964,-0.20129,0.277818,-0.011764,-0.371866,-0.027619,-0.181927,-0.059255,N
23,4,1.094616,-0.665633,0.554122,-0.571042,-0.306419,-0.174726,0.259281,-0.012369,-0.415418,-0.071617,-0.155642,-0.054679,N
23,5,1.090794,-0.654601,0.542095,-0.55854,-0.256483,-0.154019,0.230577,-0.019831,-0.443308,-0.110547,-0.13064,-0.031767,N
23,6,1.128753,-0.670724,0.523837,-0.547067,-0.197613,-0.164764,0.224811,0.004983,-0.493912,-0.125669,-0.103467,-0.027034,N
23,7,1.180029,-0.779246,0.505755,-0.510453,-0.147161,-0.116683,0.153711,0.005692,-0.505726,-0.160312,-0.05422,-0.035442,N
23,8,1.137768,-0.771378,0.465822,-0.4286,-0.100446,-0.101632,0.093618,-0.027112,-0.489563,-0.200315,-0.030051,-0.001903,N
23,9,1.177255,-0.850037,0.50187,-0.413196,-0.050543,-0.107718,0.050914,-0.038904,-0.515751,-0.191224,-0.019958,0.027422,N
23,10,1.123901,-0.885017,0.483855,-0.340507,-0.014543,-0.117607,0.0238,-0.045828,-0.533346,-0.205484,0.026295,0.045672,N
23,11,1.142381,-0.937337,0.496047,-0.327838,0.040483,-0.128228,-0.018883,-0.047834,-0.570237,-0.195585,0.073014,0.054769,N
23,12,1.182571,-0.997549,0.505684,-0.317754,0.077401,-0.093418,-0.066326,-0.09211,-0.560902,-0.167865,0.097665,0.055933,N
23,13,1.176431,-1.04408,0.520424,-0.281486,0.113683,-0.046287,-0.125179,-0.101798,-0.513751,-0.188003,0.104062,0.059868,N
23,14,1.156874,-1.100927,0.565402,-0.26569,0.147378,-0.008807,-0.165853,-0.116841,-0.477936,-0.176205,0.090959,0.057027,N
23,15,1.11227,-1.123111,0.58258,-0.245491,0.162695,-0.000823,-0.156566,-0.158869,-0.485229,-0.124892,0.070277,0.025849,N
23,16,1.0552,-1.125229,0.587261,-0.202578,0.161473,-0.021362,-0.128998,-0.186773,-0.510681,-0.07638,0.074872,-0.029817,N
23,17,1.008176,-1.154657,0.627396,-0.147586,0.14653,-0.038115,-0.13698,-0.191266,-0.514964,-0.067467,0.102197,-0.071257,N
23,18,0.939954,-1.142347,0.619656,-0.090287,0.153116,-0.059155,-0.145138,-0.186599,-0.51132,-0.077825,0.118433,-0.102499,N
23,19,0.915657,-1.165994,0.620379,-0.065839,0.173534,-0.07888,-0.165825,-0.168072,-0.500102,-0.076138,0.10246,-0.134566,N
23,20,0.904611,-1.252585,0.670077,-0.04714,0.172723,-0.080807,-0.215324,-0.164973,-0.450158,-0.055473,0.070255,-0.181901,N
24,1,0.848057,-0.597896,0.488421,-0.762307,-0.366249,-0.260308,0.201691,0.001661,-0.357285,0.002298,-0.107736,-0.046352,N
24,2,0.754592,-0.615593,0.426554,-0.694761,-0.316869,-0.273282,0.220008,-0.011941,-0.390063,-0.02637,-0.093909,-0.028256,N
24,3,0.849282,-0.689679,0.439091,-0.691175,-0.279827,-0.25844,0.198901,0.002743,-0.431679,-0.058339,-0.08573,-0.005139,N
24,4,0.921236,-0.714893,0.454542,-0.652344,-0.243735,-0.237038,0.18045,0.013718,-0.465877,-0.103269,-0.071144,0.018616,N
24,5,0.921786,-0.744887,0.46783,-0.579402,-0.241033,-0.217789,0.203659,-0.007708,-0.499973,-0.110322,-0.048842,0.019059,N
24,6,0.893671,-0.731544,0.426817,-0.556246,-0.17588,-0.215285,0.199402,-0.011647,-0.498346,-0.135474,-0.04794,0.058993,N
24,7,0.877775,-0.711138,0.375768,-0.508279,-0.116553,-0.201508,0.200531,-0.029297,-0.507732,-0.150939,-0.054133,0.056142,N
24,8,0.96975,-0.80383,0.398271,-0.482781,-0.090081,-0.168739,0.17644,-0.052584,-0.518934,-0.170681,-0.054148,0.086225,N
24,9,1.004721,-0.872783,0.437098,-0.410463,-0.081979,-0.15218,0.132005,-0.060725,-0.542098,-0.194767,-0.007016,0.102502,N
24,10,1.015803,-0.903212,0.480365,-0.362394,-0.052491,-0.141435,0.107876,-0.090347,-0.56329,-0.170597,0.01104,0.110473,N
24,11,1.073604,-0.98147,0.510364,-0.320664,-0.043975,-0.136021,0.098433,-0.123507,-0.580291,-0.128627,0.032947,0.092731,N
24,12,1.025527,-1.029632,0.536819,-0.266319,0.014046,-0.116003,0.03693,-0.123783,-0.579091,-0.130844,0.057023,0.061891,N
24,13,1.027273,-1.065112,0.544365,-0.293996,0.076659,-0.083544,-0.024493,-0.124146,-0.563774,-0.159801,0.057666,0.084336,N
24,14,0.984212,-1.087045,0.543451,-0.258928,0.110715,-0.053186,-0.058538,-0.177111,-0.540403,-0.155912,0.041349,0.094579,N
24,15,0.942407,-1.149841,0.557655,-0.231675,0.111654,-0.011188,-0.093077,-0.235424,-0.526125,-0.11512,0.03758,0.039818,N
24,16,0.913179,-1.221883,0.598304,-0.214427,0.095234,-0.007772,-0.096977,-0.25102,-0.548108,-0.087296,0.068067,-0.008069,N
24,17,0.898425,-1.277663,0.625646,-0.171509,0.084114,-0.016112,-0.111094,-0.256452,-0.543781,-0.066681,0.086746,-0.054021,N
24,18,0.852094,-1.271376,0.637856,-0.116258,0.095321,-0.030882,-0.13679,-0.269337,-0.511489,-0.048389,0.080465,-0.0732,N
24,19,0.833683,-1.274164,0.664552,-0.095223,0.119504,-0.050419,-0.153447,-0.26458,-0.487219,-0.020879,0.051433,-0.079601,N
24,20,0.797319,-1.277293,0.68058,-0.049043,0.133994,-0.066785,-0.159092,-0.253241,-0.463454,-0.007023,0.045467,-0.094092,N
24,21,0.809983,-1.315159,0.712,-0.017961,0.134164,-0.069837,-0.162096,-0.22668,-0.451227,-0.005753,0.054211,-0.123074,N
24,22,0.848357,-1.357984,0.736283,0.011961,0.140734,-0.070827,-0.174289,-0.187485,-0.427593,-0.014652,0.058122,-0.155722,N
24,23,0.77145,-1.33015,0.726265,0.074415,0.178815,-0.08763,-0.181995,-0.171122,-0.393187,-0.01647,0.046295,-0.172404,N
24,24,0.789315,-1.394854,0.758307,0.065432,0.204944,-0.081094,-0.193683,-0.156264,-0.369967,0.010213,-0.001919,-0.214577,N
1,1,0.670688,-0.046778,-0.009778,-0.530929,0.391632,-0.292637,-0.176579,0.074286,0.015982,-0.027155,-0.212474,0.098855,N
1,2,0.491817,0.04687,-0.040462,-0.490387,0.403536,-0.207469,-0.161474,0.052294,-0.056894,-0.066905,-0.18231,0.148983,N
1,3,0.526172,0.129609,-0.227531,-0.36225,0.305582,-0.072093,-0.171434,-0.137675,0.047054,-0.212121,-0.065104,0.130376,N
1,4,0.603895,0.092981,-0.31943,-0.316777,0.24876,0.072419,-0.197193,-0.208853,0.118631,-0.309677,0.04734,0.073074,N
1,5,0.512508,0.108542,-0.335493,-0.199666,0.292163,0.064758,-0.167574,-0.280417,0.17439,-0.40793,0.062203,0.037333,N
1,6,0.436892,0.091719,-0.337956,-0.141598,0.366657,0.055313,-0.193648,-0.296791,0.155452,-0.388759,0.076037,0.001577,N
1,7,0.449749,0.062874,-0.317703,-0.127966,0.406972,0.06433,-0.244644,-0.263473,0.079135,-0.296563,0.079222,-0.016481,N
1,8,0.585046,-0.017104,-0.251532,-0.11328,0.471257,0.056765,-0.217574,-0.308564,0.074383,-0.25154,0.081236,-0.015531,N
1,9,0.404429,0.066534,-0.21307,-0.032379,0.443273,0.057854,-0.09945,-0.325153,0.007687,-0.259789,0.111192,0.018904,N
1,10,0.357859,-0.027302,-0.110001,0.056639,0.391727,0.086781,-0.048699,-0.306144,-0.064062,-0.247431,0.111034,0.06136,N
1,11,0.428926,-0.088789,-0.119912,0.135948,0.337917,0.19241,-0.113274,-0.308756,0.009989,-0.327722,0.136422,0.028761,N
1,12,0.502442,-0.086538,-0.136918,0.178288,0.355261,0.196661,-0.201335,-0.280839,0.092062,-0.417467,0.162494,-0.016365,N
1,13,0.345597,-0.184479,-0.015575,0.186926,0.459074,0.072264,-0.205073,-0.254829,0.099321,-0.417604,0.132666,0.009629,N
1,14,0.12948,-0.220639,0.116281,0.253343,0.362649,0.000683,-0.164495,-0.250147,0.126768,-0.437949,0.095175,-0.006269,N
2,1,0.610661,0.211527,-0.080642,-0.406219,0.049032,-0.486165,-0.10421,0.07655,0.194202,-0.119349,-0.074849,0.109799,N
2,2,0.597666,0.270115,-0.012032,-0.497989,0.145099,-0.454753,-0.177583,0.081848,0.14078,-0.065078,-0.054245,0.076713,N
2,3,0.725404,0.070188,0.025021,-0.517179,0.184431,-0.418232,-0.171629,0.032223,0.176781,-0.102031,-0.128456,0.140577,N
2,4,0.49809,0.080823,-0.121432,-0.418249,0.141415,-0.402993,-0.14823,0.011594,0.15467,-0.162244,-0.143025,0.10127,N
2,5,0.454559,0.093182,-0.229091,-0.410824,0.168637,-0.347423,-0.144419,0.005425,0.163938,-0.226576,-0.145404,0.07485,N
2,6,0.697946,0.092597,-0.251451,-0.414206,0.195811,-0.259343,-0.131704,-0.021917,0.17207,-0.244155,-0.156769,0.071553,N
2,7,0.627129,0.043501,-0.198498,-0.458749,0.20108,-0.20506,-0.142522,-0.065231,0.175313,-0.299697,-0.136605,0.100801,N
2,8,0.626373,0.072497,-0.172915,-0.396634,0.193926,-0.251214,-0.107534,-0.056915,0.140798,-0.291097,-0.153986,0.152213,N
2,9,0.657903,0.137964,-0.208697,-0.331874,0.249341,-0.313661,-0.060694,-0.07146,0.062282,-0.211438,-0.178787,0.163554,N
2,10,0.681251,0.20209,-0.274075,-0.32089,0.281859,-0.231761,-0.068279,-0.158544,0.087575,-0.204308,-0.148661,0.145478,N
2,11,0.675324,0.234267,-0.245902,-0.323631,0.295226,-0.113233,-0.119442,-0.204421,0.140159,-0.267207,-0.080336,0.131477,N
2,12,0.426839,0.308689,-0.212304,-0.291628,0.326982,-0.145608,-0.105829,-0.149546,0.048815,-0.275565,-0.063092,0.174134,N
2,13,0.444719,0.250732,-0.213648,-0.262983,0.480669,-0.186603,-0.148464,-0.165718,0.025845,-0.215797,-0.098844,0.167435,N
2,14,0.480609,0.160395,-0.235682,-0.305009,0.55309,-0.127617,-0.166967,-0.184909,-0.006635,-0.272499,-0.0334,0.150648,N
2,15,0.563402,0.075053,-0.217934,-0.281434,0.543011,-0.037334,-0.191551,-0.167396,-0.010387,-0.309585,0.024371,0.099562,N
2,16,0.63407,0.094187,-0.278633,-0.148392,0.537953,0.030797,-0.155322,-0.200621,-0.02192,-0.249507,0.042639,0.054613,N
2,17,0.59367,0.112973,-0.229806,-0.0887,0.585204,0.102645,-0.158723,-0.362668,0.05334,-0.258691,0.057682,0.081191,N
2,18,0.546669,0.036878,-0.223137,-0.021061,0.60421,0.141992,-0.204523,-0.407658,0.081751,-0.255426,0.066549,0.042431,N
2,19,0.454827,-0.012296,-0.189351,-0.014275,0.64915,0.145465,-0.25313,-0.365456,0.066334,-0.273471,0.090377,-0.012358,N
2,20,0.457177,-0.241316,-0.009268,0.016442,0.586026,0.122248,-0.219762,-0.301583,0.010224,-0.276197,0.045853,0.041415,N
2,21,0.514986,-0.395693,0.171244,0.029743,0.606354,0.054885,-0.192146,-0.244175,-0.100032,-0.165807,-0.058003,0.089716,N
2,22,0.347745,-0.339637,0.111979,0.04817,0.729397,-0.085499,-0.170475,-0.182723,-0.09352,-0.149979,-0.064489,0.044669,N
3,1,0.256892,0.340879,-0.228636,-0.388484,0.336766,-0.214212,0.004274,-0.054614,-0.084081,-0.245729,0.010891,0.163081,N
3,2,0.23796,0.287925,-0.251835,-0.234066,0.349974,-0.230495,-0.072778,-0.109301,-0.036943,-0.263898,0.014438,0.169754,N
3,3,0.236313,0.080026,-0.187544,-0.189243,0.344118,-0.173413,-0.128433,-0.120617,0.019724,-0.328046,-0.003156,0.172577,N
3,4,0.222734,0.060194,-0.043308,-0.224242,0.323864,-0.134606,-0.117325,-0.089845,-0.036418,-0.313561,-0.067614,0.221052,N
3,5,0.378334,-0.041898,-0.063447,-0.200604,0.375442,-0.123728,-0.167106,-0.108468,-0.023408,-0.309624,-0.064842,0.192365,N
3,6,0.353977,-0.090867,-0.040509,-0.088733,0.414681,-0.129927,-0.219178,-0.126729,0.002781,-0.272195,-0.02585,0.169218,N
3,7,0.237258,-0.146575,0.09804,0.009047,0.474283,-0.164054,-0.263992,-0.139412,0.002261,-0.206136,0.046479,0.1594,N
3,8,0.122295,-0.036887,0.20598,0.005519,0.449482,-0.177796,-0.248522,-0.11414,-0.012215,-0.23231,0.119962,0.124579,N
3,9,0.070246,-0.12104,0.132892,0.109688,0.542032,-0.206296,-0.279798,-0.070008,0.031294,-0.218814,0.107567,0.071463,N
3,10,0.10187,-0.163208,0.268534,0.089336,0.570479,-0.202159,-0.218713,-0.050155,-0.055827,-0.147899,0.064181,0.083556,N
3,11,0.164482,-0.11419,0.431912,0.033009,0.549816,-0.162779,-0.116864,-0.132703,-0.120952,-0.082501,0.080805,0.068741,N
3,12,0.023789,-0.008242,0.451386,0.152029,0.545995,-0.147943,-0.144897,-0.145501,-0.082045,-0.12153,0.045354,0.00946,N
3,13,0.053141,-0.043972,0.424189,0.16019,0.526079,-0.114695,-0.154434,-0.117369,-0.093043,-0.135384,0.03749,-0.044217,N
3,14,0.400079,-0.22373,0.420787,0.209789,0.467336,-0.066375,-0.248802,-0.067993,-0.024858,-0.152946,0.018871,-0.101707,N
4,1,0.895146,-0.128268,0.070095,-0.632854,0.038142,-0.324898,0.008748,0.049438,0.158764,-0.08615,-0.251798,0.185552,N
4,2,0.86085,-0.160701,0.025272,-0.493436,-0.066894,-0.182061,0.085074,-0.055517,0.184202,-0.172263,-0.24575,0.203674,N
4,3,0.821426,-0.02745,-0.031824,-0.429133,-0.006255,-0.184051,0.021808,-0.077582,0.188991,-0.228101,-0.253433,0.187537,N
4,4,0.813866,-0.128307,-0.034177,-0.400103,0.096607,-0.173686,-0.05689,-0.11376,0.197117,-0.304722,-0.273238,0.20011,N
4,5,0.758168,-0.201357,-0.054652,-0.316925,0.151375,-0.1098,-0.094847,-0.181138,0.213272,-0.372853,-0.245081,0.229347,N
4,6,0.795146,-0.06611,-0.159162,-0.176872,0.204117,-0.068879,-0.15223,-0.224201,0.167468,-0.424116,-0.092585,0.193705,N
4,7,0.704778,-0.376236,-0.092095,-0.239575,0.28224,0.117407,-0.288938,-0.185845,0.006654,-0.336509,-0.084845,0.149632,N
4,8,0.659676,-0.394957,-0.141682,-0.150013,0.326845,0.151013,-0.310315,-0.220563,0.054589,-0.354468,-0.059652,0.133087,N
4,9,0.571664,-0.308216,-0.139263,0.021068,0.324743,0.082301,-0.260527,-0.283588,0.14452,-0.370995,-0.019982,0.136709,N
4,10,0.276936,-0.288264,-0.028055,0.001233,0.396959,0.082062,-0.250675,-0.242273,0.076447,-0.338253,-0.006256,0.128923,N
4,11,0.125687,-0.327146,0.000673,0.008989,0.535955,0.017411,-0.309337,-0.19829,0.064197,-0.269013,-0.020377,0.056528,N
4,12,0.104687,-0.40533,0.07466,0.023946,0.565554,0.00782,-0.27228,-0.187835,0.02001,-0.221803,-0.031164,0.032225,N
4,13,0.140318,-0.44321,0.139214,0.047876,0.557817,0.067557,-0.270466,-0.175625,-0.001391,-0.207066,-0.040063,0.034035,N
4,14,0.039419,-0.340488,0.117636,0.143981,0.498317,0.059794,-0.268649,-0.163653,0.024671,-0.277818,0.003358,0.007134,N
5,1,1.114108,0.017739,0.066611,-0.379944,0.228813,-0.139089,-0.033648,-0.084718,0.028278,-0.079475,-0.17608,0.128222,N
5,2,1.097083,-0.092212,0.124267,-0.290487,0.19549,-0.071002,-0.113767,-0.175676,0.206714,-0.15654,-0.176871,0.188096,N
5,3,0.911502,-0.028621,0.077279,-0.258647,0.302196,0.002523,-0.115125,-0.249495,0.216724,-0.191561,-0.157061,0.173513,N
5,4,0.696653,0.171578,0.037714,-0.317215,0.275229,0.107673,-0.022001,-0.28373,0.162011,-0.263298,-0.141544,0.165949,N
5,5,0.652034,0.136867,-0.040452,-0.282527,0.376963,0.14637,-0.066831,-0.348942,0.171153,-0.249699,-0.131126,0.125466,N
5,6,0.641655,0.034788,-0.034573,-0.148537,0.508694,0.125949,-0.152342,-0.450224,0.233944,-0.207409,-0.099585,0.090318,N
5,7,0.522637,0.075652,-0.001106,-0.086442,0.503844,0.125029,-0.146972,-0.455058,0.19148,-0.175543,-0.055404,0.051831,N
5,8,0.355671,0.222049,0.018258,-0.04577,0.504294,-0.047069,-0.081177,-0.376519,0.034238,-0.102638,-0.011058,-0.044314,N
5,9,0.354206,0.134539,0.013558,0.055066,0.560001,-0.144115,-0.092119,-0.307525,0.001956,-0.144055,-0.035602,-0.031876,N
5,10,0.482005,-0.063779,0.084748,0.090742,0.494248,-0.011919,-0.140271,-0.351108,0.091854,-0.234632,-0.104111,0.05615,N
5,11,0.577627,-0.114132,0.073725,0.133647,0.42419,0.075034,-0.210666,-0.342375,0.166563,-0.363105,-0.025186,0.013617,N
5,12,0.65322,-0.209838,0.137356,0.184585,0.396686,0.0587,-0.225636,-0.352996,0.192074,-0.331653,-0.02681,-0.001139,N
6,1,0.804848,0.180229,-0.088514,-0.477709,0.058719,-0.181707,-0.106886,-0.050887,0.166296,-0.274513,-0.160164,0.075277,N
6,2,0.815066,0.092896,-0.033353,-0.502088,0.187781,-0.169079,-0.169889,-0.028085,0.122192,-0.209386,-0.244018,0.111921,N
6,3,0.827732,0.004193,-0.000766,-0.438866,0.244212,-0.204273,-0.127778,-0.066106,0.059227,-0.185761,-0.253313,0.17566,N
6,4,0.906904,-0.0051,-0.16297,-0.267792,0.217051,-0.213455,-0.01905,-0.168691,0.074529,-0.265113,-0.186678,0.169595,N
6,5,0.905516,-0.009152,-0.269376,-0.210406,0.301154,-0.140048,-0.059683,-0.186588,0.024432,-0.262047,-0.15162,0.13576,N
6,6,0.762885,0.134925,-0.348222,-0.15293,0.350817,-0.089893,-0.071322,-0.23514,0.058478,-0.311649,-0.067353,0.092603,N
6,7,0.741363,0.012089,-0.248817,-0.164182,0.367973,0.02312,-0.109608,-0.296303,0.067936,-0.316931,-0.031881,0.116643,N
6,8,0.83367,-0.200856,-0.162075,-0.164817,0.414971,0.131502,-0.193675,-0.364864,0.086781,-0.253178,-0.050761,0.135398,N
6,9,0.704717,-0.261804,-0.07956,-0.121822,0.502323,0.103986,-0.231126,-0.338213,0.056043,-0.209318,-0.061558,0.137764,N
6,10,0.601461,-0.301783,0.024072,-0.11228,0.614317,-0.007909,-0.178248,-0.312406,0.034582,-0.201883,-0.101007,0.155534,N
